{-4.9799, 3.0981, 5.8275}
{-7.7572, -8.1666, 0.4693}
|{0.1805, -0.0474, -1.7313}
{-4.3646, -7.7428, -0.3112}
|{0.1805, -0.0474, -1.7313}
{-4.3646, -7.7428, -0.3112}
|{-0.0773, -0.3095, -1.8271}
{-4.2545, -8.2815, -0.328}
|{-0.0773, -0.3095, -1.8271}
{-4.2545, -8.2815, -0.328}
|{-0.6099, -0.5769, -1.5896}
{-1.9297, -7.4651, 0.1197}
|{-0.6099, -0.5769, -1.5896}
{-1.9297, -7.4651, 0.1197}
|{-1.0478, -0.4778, -1.2561}
{-1.6831, -7.6519, 0.0072}
|{-1.0478, -0.4778, -1.2561}
{-1.6831, -7.6519, 0.0072}
|{-1.0318, -0.4427, -1.2146}
{-2.636, -7.8123, 0.1149}
|{-1.0318, -0.4427, -1.2146}
{-2.636, -7.8123, 0.1149}
|{-0.7292, -0.612, -1.0825}
{-3.0287, -7.5154, 0.2897}
|{-0.7292, -0.612, -1.0825}
{-3.0287, -7.5154, 0.2897}
|{-0.2254, -0.3596, -0.6415}
{-3.5841, -10.9128, 1.0295}
|{-0.2254, -0.3596, -0.6415}
{-3.5841, -10.9128, 1.0295}
|{0.172, 0.1784, -0.1621}
{-4.7812, -11.5879, 0.0287}
|{0.172, 0.1784, -0.1621}
{-4.7812, -11.5879, 0.0287}
|{0.2678, 0.4884, -0.03}
{-5.4731, -12.2631, 0.5602}
|{0.2678, 0.4884, -0.03}
{-5.4731, -12.2631, 0.5602}
|{-0.1327, 0.3584, -0.3411}
{-5.0278, -11.7986, 0.9697}
|{-0.1327, 0.3584, -0.3411}
{-5.0278, -11.7986, 0.9697}
|{-0.6099, 0.4415, -0.6884}
{-3.0071, -10.9607, -0.6416}
|{-0.6099, 0.4415, -0.6884}
{-3.0071, -10.9607, -0.6416}
|{-0.4672, 0.6706, -0.568}
{-1.2043, -8.7053, -1.8483}
|{-0.4672, 0.6706, -0.568}
{-1.2043, -8.7053, -1.8483}
|{0.0015, 0.5885, -0.5563}
{-0.9984, -8.679, 0.2658}
|{0.0015, 0.5885, -0.5563}
{-0.9984, -8.679, 0.2658}
|{0.2487, 0.2753, -1.0314}
{-0.8332, -8.9112, -0.1724}
|{0.2487, 0.2753, -1.0314}
{-0.8332, -8.9112, -0.1724}
|{0.3456, 0.3765, -1.6109}
{-1.2737, -8.2768, 1.0678}
|{0.3456, 0.3765, -1.6109}
{-1.2737, -8.2768, 1.0678}
|{0.2732, 0.5214, -1.8687}
{-1.3599, -7.6543, -0.1652}
|{0.2732, 0.5214, -1.8687}
{-1.3599, -7.6543, -0.1652}
|{0.2348, 0.6961, -1.8282}
{-1.5969, -7.8434, 0.3926}
|{0.2348, 0.6961, -1.8282}
{-1.5969, -7.8434, 0.3926}
|{0.0516, 0.7345, -1.5874}
{-1.5371, -7.6112, -0.4357}
|{0.0516, 0.7345, -1.5874}
{-1.5371, -7.6112, -0.4357}
|{-0.3159, 0.6034, -1.0484}
{-0.7638, -6.8809, 0.237}
|{-0.3159, 0.6034, -1.0484}
{-0.7638, -6.8809, 0.237}
|{-0.5588, 0.4096, -0.2612}
{-0.8045, -7.6758, 0.9242}
|{-0.5588, 0.4096, -0.2612}
{-0.8045, -7.6758, 0.9242}
|{-0.3202, 0.1731, 0.2448}
{-0.8643, -7.4388, 0.5124}
|{-0.3202, 0.1731, 0.2448}
{-0.8643, -7.4388, 0.5124}
|{0.2178, -0.2126, 0.5559}
{-1.0582, -8.6957, -0.7973}
|{0.2178, -0.2126, 0.5559}
{-1.0582, -8.6957, -0.7973}
|{0.5885, -0.5247, 0.8318}
{-1.0798, -9.809, -0.8739}
|{0.5885, -0.5247, 0.8318}
{-1.0798, -9.809, -0.8739}
|{0.4905, -0.5076, 1.0992}
{-2.1715, -8.7652, 0.2131}
|{0.4905, -0.5076, 1.0992}
{-2.1715, -8.7652, 0.2131}
|{0.2455, -0.4139, 1.3697}
{-2.3535, -11.1235, -0.2969}
|{0.2455, -0.4139, 1.3697}
{-2.3535, -11.1235, -0.2969}
|{0.1358, -0.5023, 1.6904}
{-1.1061, -11.6334, -1.98}
|{0.1358, -0.5023, 1.6904}
{-1.1061, -11.6334, -1.98}
|{-0.0389, -0.8826, 1.6989}
{-4.9991, -17.7746, 1.8148}
|{-0.0389, -0.8826, 1.6989}
{-4.9991, -17.7746, 1.8148}
|{-0.3425, -1.5441, 0.7828}
{-4.6017, -16.9318, -0.1149}
|{-0.3425, -1.5441, 0.7828}
{-4.6017, -16.9318, -0.1149}
|{-0.023, 0.0101, 0.0467}
{-2.0231, -9.0285, -0.5722}
|{-0.023, 0.0101, 0.0467}
{-2.0231, -9.0285, -0.5722}
|{0.286, 0.4106, -0.177}
{-2.6384, -8.8274, -0.1317}
|{0.286, 0.4106, -0.177}
{-2.6384, -8.8274, -0.1317}
|{0.2039, 0.0197, -0.0204}
{-2.5905, -9.1889, 0.158}
|{0.2039, 0.0197, -0.0204}
{-2.5905, -9.1889, 0.158}
|{0.1006, -0.0464, -0.0226}
{-2.2553, -9.2584, 0.4741}
|{0.1006, -0.0464, -0.0226}
{-2.2553, -9.2584, 0.4741}
|{0.139, -0.008, -0.0588}
{-2.1907, -9.4188, 0.3448}
|{0.139, -0.008, -0.0588}
{-2.1907, -9.4188, 0.3448}
|{0.2156, 0.1805, -0.111}
{-2.1763, -9.6055, 0.4142}
|{0.2156, 0.1805, -0.111}
{-2.1763, -9.6055, 0.4142}
|{0.2082, 0.3169, -0.1632}
{-1.9441, -9.5098, -0.1077}
|{0.2082, 0.3169, -0.1632}
{-1.9441, -9.5098, -0.1077}
|{0.1603, 0.5417, -0.1706}
{-2.9736, -6.4835, 0.4884}
|{0.1603, 0.5417, -0.1706}
{-2.9736, -6.4835, 0.4884}
|{-0.0176, 0.4564, -0.0993}
{0.2969, -7.8841, -0.8499}
|{-0.0176, 0.4564, -0.0993}
{0.2969, -7.8841, -0.8499}
|{0.0037, -0.0794, 0.2821}
{-3.3471, -12.4187, 0.34}
|{0.0037, -0.0794, 0.2821}
{-3.3471, -12.4187, 0.34}
|{0.2284, -0.302, 0.4472}
{-2.8419, -9.7157, -0.261}
|{0.2284, -0.302, 0.4472}
{-2.8419, -9.7157, -0.261}
|{0.2934, -0.2168, 0.1468}
{-1.9513, -8.8969, -0.328}
|{0.2934, -0.2168, 0.1468}
{-1.9513, -8.8969, -0.328}
|{0.352, -0.269, 0.0701}
{-2.3128, -9.3254, 0.0215}
|{0.352, -0.269, 0.0701}
{-2.3128, -9.3254, 0.0215}
|{-0.1785, -0.1018, 0.0573}
{-2.6097, -10.4196, 0.5124}
|{-0.1785, -0.1018, 0.0573}
{-2.6097, -10.4196, 0.5124}
|{-0.4864, -0.5023, 0.0552}
{-2.4684, -11.6334, -0.0958}
|{-0.4864, -0.5023, 0.0552}
{-2.4684, -11.6334, -0.0958}
|{-0.4736, -0.4714, -0.0055}
{-2.4636, -8.8346, -0.7877}
|{-0.4736, -0.4714, -0.0055}
{-2.4636, -8.8346, -0.7877}
|{-0.6014, 0.5544, -0.0098}
{-2.3367, -8.8753, 0.5195}
|{-0.6014, 0.5544, -0.0098}
{-2.3367, -8.8753, 0.5195}
|{-0.6675, 0.7004, -0.0034}
{-2.4948, -9.2919, -0.9122}
|{-0.6675, 0.7004, -0.0034}
{-2.4948, -9.2919, -0.9122}
|{-0.2509, 0.0868, 0.1319}
{-2.8084, -10.0293, 0.1293}
|{-0.2509, 0.0868, 0.1319}
{-2.8084, -10.0293, 0.1293}
|{-0.0741, 0.1219, 0.1053}
{-2.8922, -10.0461, -0.0335}
|{-0.0741, 0.1219, 0.1053}
{-2.8922, -10.0461, -0.0335}
|{0.0079, 0.09, 0.0776}
{-2.6911, -10.0628, -0.3591}
|{0.0079, 0.09, 0.0776}
{-2.6911, -10.0628, -0.3591}
|{0.2093, -0.1976, 0.1159}
{-2.636, -9.7444, -0.0646}
|{0.2093, -0.1976, 0.1159}
{-2.636, -9.7444, -0.0646}
|{0.2604, -0.3446, 0.0946}
{-2.3679, -9.7037, -0.2634}
|{0.2604, -0.3446, 0.0946}
{-2.3679, -9.7037, -0.2634}
|{0.3467, -0.4309, 0.0136}
{-2.0159, -9.8497, 0.4094}
|{0.3467, -0.4309, 0.0136}
{-2.0159, -9.8497, 0.4094}
|{0.2338, -0.3308, -0.0066}
{-1.6759, -9.2799, 0.3089}
|{0.2338, -0.3308, -0.0066}
{-1.6759, -9.2799, 0.3089}
|{-0.0592, -0.0485, 0.0051}
{-1.4389, -8.5784, 0.1963}
|{-0.0592, -0.0485, 0.0051}
{-1.4389, -8.5784, 0.1963}
|{-0.1252, -0.0251, 0.0435}
{-1.5179, -8.8705, 0.2251}
|{-0.1252, -0.0251, 0.0435}
{-1.5179, -8.8705, 0.2251}
|{-0.0933, -0.105, 0.0733}
{-1.7837, -9.0453, 0.5171}
|{-0.0933, -0.105, 0.0733}
{-1.7837, -9.0453, 0.5171}
|{-0.0592, -0.1529, 0.0967}
{-2.1117, -9.2296, 0.6823}
|{-0.0592, -0.1529, 0.0967}
{-2.1117, -9.2296, 0.6823}
|{-0.0358, -0.1508, 0.0957}
{-2.2649, -9.3637, 0.2801}
|{-0.0358, -0.1508, 0.0957}
{-2.2649, -9.3637, 0.2801}
|{0.0164, -0.1742, 0.0872}
{-2.2553, -9.6007, 0.0982}
|{0.0164, -0.1742, 0.0872}
{-2.2553, -9.6007, 0.0982}
|{0.0559, -0.252, 0.0935}
{-2.2003, -9.7779, -0.1053}
|{0.0559, -0.252, 0.0935}
{-2.2003, -9.7779, -0.1053}
|{0.0836, -0.3297, 0.1063}
{-2.2194, -9.5696, -0.1077}
|{0.0836, -0.3297, 0.1063}
{-2.2194, -9.5696, -0.1077}
|{0.0782, -0.3393, 0.1191}
{-2.2482, -9.2488, 0.091}
|{0.0782, -0.3393, 0.1191}
{-2.2482, -9.2488, 0.091}
|{0.0793, -0.2903, 0.1148}
{-2.4469, -8.7077, 0.3807}
|{0.0793, -0.2903, 0.1148}
{-2.4469, -8.7077, 0.3807}
|{0.0995, -0.2189, 0.1053}
{-2.7438, -8.3701, 0.6201}
|{0.0995, -0.2189, 0.1053}
{-2.7438, -8.3701, 0.6201}
|{0.1432, -0.1817, 0.1053}
{-3.2609, -8.3629, 1.0415}
|{0.1432, -0.1817, 0.1053}
{-3.2609, -8.3629, 1.0415}
|{0.2007, -0.203, 0.1244}
{-3.8786, -9.0285, 1.0271}
|{0.2007, -0.203, 0.1244}
{-3.8786, -9.0285, 1.0271}
|{0.2423, -0.2711, 0.1585}
{-3.9887, -9.7923, 0.7733}
|{0.2423, -0.2711, 0.1585}
{-3.9887, -9.7923, 0.7733}
|{0.2593, -0.3478, 0.2267}
{-3.6464, -9.7133, 0.486}
|{0.2593, -0.3478, 0.2267}
{-3.6464, -9.7133, 0.486}
|{0.2551, -0.3809, 0.2864}
{-3.4477, -9.517, 0.3232}
|{0.2551, -0.3809, 0.2864}
{-3.4477, -9.517, 0.3232}
|{0.2519, -0.3628, 0.2885}
{-3.2609, -9.2799, 0.4812}
|{0.2519, -0.3628, 0.2885}
{-3.2609, -9.2799, 0.4812}
|{0.2572, -0.3169, 0.2523}
{-3.4357, -9.0237, 0.7494}
|{0.2572, -0.3169, 0.2523}
{-3.4357, -9.0237, 0.7494}
|{0.2561, -0.2264, 0.2129}
{-3.7876, -9.007, 0.9266}
|{0.2561, -0.2264, 0.2129}
{-3.7876, -9.007, 0.9266}
|{0.2327, -0.1039, 0.1937}
{-3.9768, -9.3326, 0.905}
|{0.2327, -0.1039, 0.1937}
{-3.9768, -9.3326, 0.905}
|{0.1709, 0.0165, 0.1841}
{-3.7948, -9.4523, 0.8045}
|{0.1709, 0.0165, 0.1841}
{-3.7948, -9.4523, 0.8045}
|{0.0889, 0.0793, 0.1649}
{-3.553, -9.347, 0.6608}
|{0.0889, 0.0793, 0.1649}
{-3.553, -9.347, 0.6608}
|{0.0292, 0.1166, 0.1159}
{-3.4429, -9.2536, 0.51}
|{0.0292, 0.1166, 0.1159}
{-3.4429, -9.2536, 0.51}
|{0.0047, 0.1475, 0.052}
{-3.2058, -9.1626, 0.5818}
|{0.0047, 0.1475, 0.052}
{-3.2058, -9.1626, 0.5818}
|{0.0111, 0.1528, -0.0045}
{-2.8946, -9.2632, 0.7063}
|{0.0111, 0.1528, -0.0045}
{-2.8946, -9.2632, 0.7063}
|{0.0132, 0.1496, -0.0428}
{-2.4684, -9.1698, 0.7614}
|{0.0132, 0.1496, -0.0428}
{-2.4684, -9.1698, 0.7614}
|{5.0E-4, 0.1709, -0.0684}
{-2.0997, -9.0501, 0.7973}
|{5.0E-4, 0.1709, -0.0684}
{-2.0997, -9.0501, 0.7973}
|{-0.0187, 0.2242, -0.0897}
{-2.1021, -8.667, 0.7733}
|{-0.0187, 0.2242, -0.0897}
{-2.1021, -8.667, 0.7733}
|{-0.023, 0.2849, -0.1195}
{-2.2482, -8.5569, 0.8428}
|{-0.023, 0.2849, -0.1195}
{-2.2482, -8.5569, 0.8428}
|{-0.0059, 0.2711, -0.1397}
{-2.4277, -9.0668, 0.929}
|{-0.0059, 0.2711, -0.1397}
{-2.4277, -9.0668, 0.929}
|{0.0282, 0.2242, -0.1355}
{-2.5498, -9.5409, 0.9361}
|{0.0282, 0.2242, -0.1355}
{-2.5498, -9.5409, 0.9361}
|{0.042, 0.1369, -0.1025}
{-2.7701, -9.6391, 0.7997}
|{0.042, 0.1369, -0.1025}
{-2.7701, -9.6391, 0.7997}
|{0.0484, 0.0399, -0.0769}
{-3.0215, -9.6031, 0.68}
|{0.0484, 0.0399, -0.0769}
{-3.0215, -9.6031, 0.68}
|{0.0623, -0.0133, -0.0662}
{-3.0335, -9.517, 0.6273}
|{0.0623, -0.0133, -0.0662}
{-3.0335, -9.517, 0.6273}
|{0.0623, -0.0442, -0.0599}
{-3.1316, -9.3925, 0.5914}
|{0.0623, -0.0442, -0.0599}
{-3.1316, -9.3925, 0.5914}
|{0.0484, -0.0485, -0.062}
{-3.1053, -9.4068, 0.6369}
|{0.0484, -0.0485, -0.062}
{-3.1053, -9.4068, 0.6369}
|{0.0271, -0.0016, -0.0662}
{-3.0981, -9.4475, 0.5986}
|{0.0271, -0.0016, -0.0662}
{-3.0981, -9.4475, 0.5986}
|{0.0207, 0.0591, -0.0641}
{-3.146, -9.4188, 0.6823}
|{0.0207, 0.0591, -0.0641}
{-3.146, -9.4188, 0.6823}
|{0.0218, 0.074, -0.0492}
{-3.2178, -9.2967, 0.7661}
|{0.0218, 0.074, -0.0492}
{-3.2178, -9.2967, 0.7661}
|{5.0E-4, 0.0335, -0.029}
{-3.134, -9.1243, 0.8906}
|{5.0E-4, 0.0335, -0.029}
{-3.134, -9.1243, 0.8906}
|{-0.0304, -0.0059, -0.014}
{-3.1196, -8.9807, 0.8547}
|{-0.0304, -0.0059, -0.014}
{-3.1196, -8.9807, 0.8547}
|{-0.0347, -0.008, -0.0045}
