{-3.6488, 3.3088, 8.5521}
|Stopped!{-3.6488, 3.3088, 8.5521}
|{-0.641, -0.4758, 0.021}
{-3.1077, 3.1412, 8.7197}
|{-0.641, -0.4758, 0.021}
{-3.1077, 3.1412, 8.7197}
|{-0.8231, -0.4108, 0.0061}
{-3.2226, 3.2154, 9.1889}
|{-0.8231, -0.4108, 0.0061}
{-3.2226, 3.2154, 9.1889}
|{-1.1565, -0.0209, -0.0472}
{-2.387, 2.6432, 8.8298}
|{-1.1565, -0.0209, -0.0472}
{-2.387, 2.6432, 8.8298}
|{-1.3824, 0.3828, -0.093}
{-2.1907, 2.9449, 8.8777}
|{-1.3824, 0.3828, -0.093}
{-2.1907, 2.9449, 8.8777}
|{-1.2865, 0.2677, -0.0749}
{-2.7916, 2.4373, 9.1626}
|{-1.2865, 0.2677, -0.0749}
{-2.7916, 2.4373, 9.1626}
|{-1.0713, -0.3118, -0.0056}
{-2.739, 1.8699, 8.9064}
|{-1.0713, -0.3118, -0.0056}
{-2.739, 1.8699, 8.9064}
|{-0.9573, -0.496, 0.0349}
{-1.9297, 2.5307, 11.4778}
|{-0.9573, -0.496, 0.0349}
{-1.9297, 2.5307, 11.4778}
|{-0.821, -0.0881, -0.0386}
{-3.1915, 2.5929, 7.5705}
|{-0.821, -0.0881, -0.0386}
{-3.1915, 2.5929, 7.5705}
|{-0.4641, 0.4744, -0.1995}
{-1.4437, 2.3439, 8.2791}
|{-0.4641, 0.4744, -0.1995}
{-1.4437, 2.3439, 8.2791}
|{-0.5014, 0.3317, -0.0355}
{-3.8571, 2.3774, 8.442}
|{-0.5014, 0.3317, -0.0355}
{-3.8571, 2.3774, 8.442}
|{-0.5121, -0.022, -0.1452}
{-2.2434, 2.5786, 6.9911}
|{-0.5121, -0.022, -0.1452}
{-2.2434, 2.5786, 6.9911}
|{-0.3395, -0.3885, -0.0621}
{-0.7207, 2.478, 5.6886}
|{-0.3395, -0.3885, -0.0621}
{-0.7207, 2.478, 5.6886}
|{-0.3544, -0.544, -0.1612}
{-1.3719, 2.4636, 6.1435}
|{-0.3544, -0.544, -0.1612}
{-1.3719, 2.4636, 6.1435}
|{-0.9382, -0.462, -0.5478}
{-4.039, 2.49, 9.0621}
|{-0.9382, -0.462, -0.5478}
{-4.039, 2.49, 9.0621}
|{-1.4825, -0.4556, -0.6171}
{-5.5378, 3.9049, 8.7987}
|{-1.4825, -0.4556, -0.6171}
{-5.5378, 3.9049, 8.7987}
|{-1.1672, -0.3565, -0.0259}
{-4.0941, 2.0853, 7.4939}
|{-1.1672, -0.3565, -0.0259}
{-4.0941, 2.0853, 7.4939}
|{-0.6228, 0.3029, 0.8732}
{-2.1332, 1.5251, 6.9935}
|{-0.6228, 0.3029, 0.8732}
{-2.1332, 1.5251, 6.9935}
|{-0.3043, 1.153, 1.3654}
{-0.419, 1.1181, 7.6519}
|{-0.3043, 1.153, 1.3654}
{-0.419, 1.1181, 7.6519}
|{-0.169, 1.8124, 1.1321}
{-0.5602, -0.1844, 9.4523}
|{-0.169, 1.8124, 1.1321}
{-0.5602, -0.1844, 9.4523}
|{-0.0561, 2.0553, 0.3267}
{-0.5794, -1.9321, 10.0149}
|{-0.0561, 2.0553, 0.3267}
{-0.5794, -1.9321, 10.0149}
|{0.1015, 1.5588, -0.4722}
{0.565, -2.0494, 9.2871}
|{0.1015, 1.5588, -0.4722}
{0.565, -2.0494, 9.2871}
|{0.1133, 1.105, -0.9345}
{1.6903, -2.8156, 12.8497}
|{0.1133, 1.105, -0.9345}
{1.6903, -2.8156, 12.8497}
|{0.2091, 0.6044, -1.4757}
{-0.2227, -5.7724, 15.7945}
|{0.2091, 0.6044, -1.4757}
{-0.2227, -5.7724, 15.7945}
|{1.1913, -0.2052, -2.6304}
{-3.7972, -3.8523, 10.1562}
|{1.1913, -0.2052, -2.6304}
{-3.7972, -3.8523, 10.1562}
|{2.9362, -1.3291, -3.9301}
{-0.838, -0.735, 6.9456}
|{2.9362, -1.3291, -3.9301}
{-0.838, -0.735, 6.9456}
|{3.4337, -1.2833, -4.304}
{-0.6416, -3.1364, 8.0876}
|{3.4337, -1.2833, -4.304}
{-0.6416, -3.1364, 8.0876}
|{2.5069, -1.817, -4.2496}
{0.0239, -5.4444, 11.0229}
|{2.5069, -1.817, -4.2496}
{0.0239, -5.4444, 11.0229}
|{1.5737, -2.5318, -4.549}
{-0.7901, -5.4444, 8.4156}
|{1.5737, -2.5318, -4.549}
{-0.7901, -5.4444, 8.4156}
|{1.6813, -2.079, -5.2414}
{-3.371, -3.1915, 2.7246}
|{1.6813, -2.079, -5.2414}
{-3.371, -3.1915, 2.7246}
|{2.361, -0.4417, -5.7293}
{-4.9752, -2.806, 3.7709}
|{2.361, -0.4417, -5.7293}
{-4.9752, -2.806, 3.7709}
|{2.2949, 1.4246, -5.4992}
{-5.6838, -6.3111, 6.9097}
|{2.2949, 1.4246, -5.4992}
{-5.6838, -6.3111, 6.9097}
|{1.6419, 2.7402, -4.8899}
{-6.9073, -7.4915, 8.2983}
|{1.6419, 2.7402, -4.8899}
{-6.9073, -7.4915, 8.2983}
|{1.2637, 2.8073, -4.5937}
{-9.5433, -7.2233, 8.3797}
|{1.2637, 2.8073, -4.5937}
{-9.5433, -7.2233, 8.3797}
|{0.9111, 1.9732, -4.9016}
{-11.5951, -5.8466, 8.7197}
|{0.9111, 1.9732, -4.9016}
{-11.5951, -5.8466, 8.7197}
|{0.2954, 1.594, -5.0869}
{-10.9702, -6.5027, 9.6223}
|{0.2954, 1.594, -5.0869}
{-10.9702, -6.5027, 9.6223}
|{0.0387, 1.9391, -4.7258}
{-10.4531, -6.6942, 9.1171}
|{0.0387, 1.9391, -4.7258}
{-10.4531, -6.6942, 9.1171}
|{0.3093, 2.4654, -4.2411}
{-13.7116, -3.4381, 8.1187}
|{0.3093, 2.4654, -4.2411}
{-13.7116, -3.4381, 8.1187}
|{0.5127, 2.3599, -3.9045}
{-13.3142, -2.9401, 7.9727}
|{0.5127, 2.3599, -3.9045}
{-13.3142, -2.9401, 7.9727}
|{0.1356, 0.9431, -3.1364}
{-10.8793, -3.2106, 8.1235}
|{0.1356, 0.9431, -3.1364}
{-10.8793, -3.2106, 8.1235}
|{-0.5259, -0.5738, -2.2001}
{-7.829, -4.209, 8.5377}
|{-0.5259, -0.5738, -2.2001}
{-7.829, -4.209, 8.5377}
|{-0.9914, -1.1768, -1.5524}
{-9.5864, -4.6831, 11.5257}
|{-0.9914, -1.1768, -1.5524}
{-9.5864, -4.6831, 11.5257}
|{-1.1427, -0.8625, -1.3095}
{-10.3741, -3.3734, 10.0868}
|{-1.1427, -0.8625, -1.3095}
{-10.3741, -3.3734, 10.0868}
|{-0.7805, 0.0046, -0.926}
{-10.1706, -3.7589, 8.0254}
|{-0.7805, 0.0046, -0.926}
{-10.1706, -3.7589, 8.0254}
|{-0.6186, 0.1889, -0.4562}
{-10.2352, -2.1787, 5.9831}
|{-0.6186, 0.1889, -0.4562}
{-10.2352, -2.1787, 5.9831}
|{-1.1267, -0.0444, -0.1335}
{-8.5688, -3.2561, 5.2074}
|{-1.1267, -0.0444, -0.1335}
{-8.5688, -3.2561, 5.2074}
|{-1.6679, -0.1456, 0.3459}
{-2.8515, -6.5936, 9.6438}
|{-1.6679, -0.1456, 0.3459}
{-2.8515, -6.5936, 9.6438}
|{-2.0258, -0.4673, 0.6325}
{-3.0813, -3.8427, 6.8857}
|{-2.0258, -0.4673, 0.6325}
{-3.0813, -3.8427, 6.8857}
|{-2.0141, -1.0425, 0.1744}
{-3.6344, -3.1292, 7.0773}
|{-2.0141, -1.0425, 0.1744}
{-3.6344, -3.1292, 7.0773}
|{-2.1717, -1.0606, -0.2453}
{-4.5203, -3.134, 7.6136}
|{-2.1717, -1.0606, -0.2453}
{-4.5203, -3.134, 7.6136}
|{-2.2474, -1.0255, -0.1974}
{-3.9145, -2.4565, 7.3717}
|{-2.2474, -1.0255, -0.1974}
{-3.9145, -2.4565, 7.3717}
|{-2.2293, -0.74, 0.0327}
{-2.9616, -2.9904, 5.4803}
|{-2.2293, -0.74, 0.0327}
{-2.9616, -2.9904, 5.4803}
|{-2.0972, -0.6409, 0.2096}
{-3.45, -3.9313, 5.5545}
|{-2.0972, -0.6409, 0.2096}
{-3.45, -3.9313, 5.5545}
|{-2.2857, -1.0798, 0.1936}
{-1.1109, -5.4755, 8.3869}
|{-2.2857, -1.0798, 0.1936}
