{-2.6839, 7.3837, 7.3526}
|Stopped!{-2.6839, 7.3837, 7.3526}
|{-0.1499, -0.4621, 0.044}
{-2.9209, 7.2736, 7.3382}
|{-0.1499, -0.4621, 0.044}
{-2.9209, 7.2736, 7.3382}
|{-0.1552, -0.4099, 0.0238}
{-3.1053, 6.8738, 6.596}
|{-0.1552, -0.4099, 0.0238}
{-3.1053, 6.8738, 6.596}
|{-0.0913, -0.3673, 0.0025}
{-2.9425, 6.5912, 6.517}
|{-0.0913, -0.3673, 0.0025}
{-2.9425, 6.5912, 6.517}
|{-0.0764, -0.3801, 0.0611}
{-1.9345, 6.8738, 7.2353}
|{-0.0764, -0.3801, 0.0611}
{-1.9345, 6.8738, 7.2353}
|{-0.1041, -0.4323, 0.1623}
{-1.901, 6.8211, 7.7213}
|{-0.1041, -0.4323, 0.1623}
{-1.901, 6.8211, 7.7213}
|{-0.1062, -0.4046, 0.1271}
{-2.4756, 6.8642, 7.422}
|{-0.1062, -0.4046, 0.1271}
{-2.4756, 6.8642, 7.422}
|{-0.07, -0.2192, 0.0259}
{-2.375, 6.5721, 6.9887}
|{-0.07, -0.2192, 0.0259}
{-2.375, 6.5721, 6.9887}
|{-0.004, -0.0882, 0.011}
{-2.2434, 6.6008, 6.5027}
|{-0.004, -0.0882, 0.011}
{-2.2434, 6.6008, 6.5027}
|{0.0653, -0.1095, 0.0664}
{-2.1308, 6.9528, 6.8905}
|{0.0653, -0.1095, 0.0664}
{-2.1308, 6.9528, 6.8905}
|{0.0312, -0.1894, 0.1175}
{-2.2577, 6.9599, 7.3215}
|{0.0312, -0.1894, 0.1175}
{-2.2577, 6.9599, 7.3215}
|{-0.0583, -0.1287, 0.06}
{-2.2913, 6.6391, 7.082}
|{-0.0583, -0.1287, 0.06}
{-2.2913, 6.6391, 7.082}
|{-0.1052, 0.014, -0.0476}
{-1.8914, 6.5074, 6.7469}
|{-0.1052, 0.014, -0.0476}
{-1.8914, 6.5074, 6.7469}
|{-0.0689, 0.0449, -0.0593}
{-1.9369, 6.8043, 6.754}
|{-0.0689, 0.0449, -0.0593}
{-1.9369, 6.8043, 6.754}
|{-0.0199, -0.1553, 0.0089}
{-1.7095, 7.2353, 7.173}
|{-0.0199, -0.1553, 0.0089}
{-1.7095, 7.2353, 7.173}
|{-0.0061, -0.3599, 0.0472}
{-1.9106, 7.185, 7.446}
|{-0.0061, -0.3599, 0.0472}
{-1.9106, 7.185, 7.446}
|{-0.038, -0.3631, -0.0444}
{-1.8866, 7.173, 7.6327}
|{-0.038, -0.3631, -0.0444}
{-1.8866, 7.173, 7.6327}
|{-0.0679, -0.2118, -0.1488}
{-1.3551, 7.106, 7.0844}
|{-0.0679, -0.2118, -0.1488}
{-1.3551, 7.106, 7.0844}
|{-0.021, -0.0957, -0.2021}
{-1.6257, 6.9767, 6.1052}
|{-0.021, -0.0957, -0.2021}
{-1.6257, 6.9767, 6.1052}
|{0.0962, -0.1607, -0.234}
{-1.5897, 7.3789, 6.8139}
|{0.0962, -0.1607, -0.234}
{-1.5897, 7.3789, 6.8139}
|{0.1494, -0.4227, -0.1946}
{-1.5012, 7.4148, 7.5944}
|{0.1494, -0.4227, -0.1946}
{-1.5012, 7.4148, 7.5944}
|{0.1367, -0.4493, -0.2031}
{-1.6448, 7.1611, 8.1044}
|{0.1367, -0.4493, -0.2031}
{-1.6448, 7.1611, 8.1044}
|{0.2251, -0.427, -0.2809}
{-2.3343, 5.8395, 6.4572}
|{0.2251, -0.427, -0.2809}
{-2.3343, 5.8395, 6.4572}
|{0.5074, -0.5026, -0.3427}
{-2.5929, 6.189, 5.4468}
|{0.5074, -0.5026, -0.3427}
{-2.5929, 6.189, 5.4468}
|{0.8227, -0.7359, -0.1509}
{-1.2905, 7.0677, 5.6288}
|{0.8227, -0.7359, -0.1509}
{-1.2905, 7.0677, 5.6288}
|{0.909, -0.9458, 0.1825}
{-0.5818, 7.1419, 5.2792}
|{0.909, -0.9458, 0.1825}
{-0.5818, 7.1419, 5.2792}
|{0.7183, -0.7125, 0.2017}
{-1.0654, 6.9743, 4.7381}
|{0.7183, -0.7125, 0.2017}
{-1.0654, 6.9743, 4.7381}
|{0.3433, -0.2256, 0.0163}
{-1.4605, 6.7708, 5.2553}
|{0.3433, -0.2256, 0.0163}
{-1.4605, 6.7708, 5.2553}
|{-0.0104, 0.0258, -0.0615}
{-1.8938, 6.4045, 5.7652}
|{-0.0104, 0.0258, -0.0615}
{-1.8938, 6.4045, 5.7652}
|{-0.1606, -0.0669, -0.037}
{-2.0111, 6.2608, 5.7174}
|{-0.1606, -0.0669, -0.037}
{-2.0111, 6.2608, 5.7174}
|{-0.1989, -0.1575, 0.0142}
{-1.585, 7.1012, 6.6272}
|{-0.1989, -0.1575, 0.0142}
{-1.585, 7.1012, 6.6272}
|{-0.38, -0.02, 0.0653}
{-2.0614, 6.8738, 7.8219}
|{-0.38, -0.02, 0.0653}
{-2.0614, 6.8738, 7.8219}
|{-0.5622, 0.2356, -0.005}
{-3.0191, 6.11, 7.3981}
|{-0.5622, 0.2356, -0.005}
{-3.0191, 6.11, 7.3981}
|{-0.5174, 0.454, -0.1616}
{-3.1867, 6.3231, 7.1706}
|{-0.5174, 0.454, -0.1616}
{-3.1867, 6.3231, 7.1706}
|{-0.4397, 0.5808, -0.1083}
{-3.0885, 6.5098, 7.4484}
|{-0.4397, 0.5808, -0.1083}
{-3.0885, 6.5098, 7.4484}
|{-0.3832, 0.5254, 0.06}
{-3.158, 6.2824, 7.5298}
|{-0.3832, 0.5254, 0.06}
{-3.158, 6.2824, 7.5298}
|{-0.2532, 0.3283, 0.1559}
{-2.8323, 6.1866, 7.173}
|{-0.2532, 0.3283, 0.1559}
{-2.8323, 6.1866, 7.173}
|{-0.0828, 0.0939, 0.2485}
{-2.4852, 6.4332, 6.6295}
|{-0.0828, 0.0939, 0.2485}
{-2.4852, 6.4332, 6.6295}
|{-0.0327, 0.0183, 0.3199}
{-2.2075, 6.541, 6.766}
|{-0.0327, 0.0183, 0.3199}
{-2.2075, 6.541, 6.766}
|{-0.1318, 0.0769, 0.3455}
{-2.2434, 6.541, 6.9911}
|{-0.1318, 0.0769, 0.3455}
{-2.2434, 6.541, 6.9911}
|{-0.2852, 0.2495, 0.3508}
{-1.9824, 6.8019, 6.9216}
|{-0.2852, 0.2495, 0.3508}
{-1.9824, 6.8019, 6.9216}
|{-0.298, 0.2772, 0.4328}
{-1.6305, 6.7564, 6.6415}
|{-0.298, 0.2772, 0.4328}
{-1.6305, 6.7564, 6.6415}
|{-0.1723, 0.1121, 0.5521}
{-1.0319, 6.9767, 7.0078}
|{-0.1723, 0.1121, 0.5521}
{-1.0319, 6.9767, 7.0078}
|{-0.1638, 0.0961, 0.6139}
{-0.5315, 7.1874, 7.8434}
|{-0.1638, 0.0961, 0.6139}
{-0.5315, 7.1874, 7.8434}
|{-0.3182, 0.3421, 0.5884}
{-1.1061, 6.7947, 7.2472}
|{-0.3182, 0.3421, 0.5884}
{-1.1061, 6.7947, 7.2472}
|{-0.3001, 0.5051, 0.4509}
{-1.7526, 6.8354, 6.541}
|{-0.3001, 0.5051, 0.4509}
{-1.7526, 6.8354, 6.541}
|{-0.1062, 0.3443, 0.3742}
{-1.5083, 6.8187, 6.4524}
|{-0.1062, 0.3443, 0.3742}
{-1.5083, 6.8187, 6.4524}
|{-0.0135, 0.0993, 0.4115}
{-0.6871, 7.0222, 7.0868}
|{-0.0135, 0.0993, 0.4115}
{-0.6871, 7.0222, 7.0868}
|{-0.0764, -0.0083, 0.4158}
{-0.4118, 7.2161, 7.2903}
|{-0.0764, -0.0083, 0.4158}
{-0.4118, 7.2161, 7.2903}
|{-0.1222, -0.0275, 0.3348}
{-1.3431, 6.6319, 7.0126}
|{-0.1222, -0.0275, 0.3348}
{-1.3431, 6.6319, 7.0126}
|{-0.0807, -0.0786, 0.1612}
{-1.901, 6.3446, 7.3406}
|{-0.0807, -0.0786, 0.1612}
{-1.901, 6.3446, 7.3406}
|{-0.1275, -0.0595, 0.1122}
{-1.98, 5.6575, 6.5027}
|{-0.1275, -0.0595, 0.1122}
{-1.98, 5.6575, 6.5027}
|{-0.2032, 0.0119, 0.2326}
{-2.1787, 6.0789, 5.4708}
|{-0.2032, 0.0119, 0.2326}
{-2.1787, 6.0789, 5.4708}
|{-0.2692, -0.0115, 0.3998}
{0.9098, 7.0006, 7.7955}
|{-0.2692, -0.0115, 0.3998}
{0.9098, 7.0006, 7.7955}
|{-0.4141, -0.2107, 0.5308}
{0.5004, 7.0533, 6.9767}
|{-0.4141, -0.2107, 0.5308}
{0.5004, 7.0533, 6.9767}
|{-0.6122, 0.2633, 0.2816}
{-1.4269, 6.3782, 6.675}
|{-0.6122, 0.2633, 0.2816}
{-1.4269, 6.3782, 6.675}
|{-0.771, 0.3219, -0.0327}
{-1.245, 6.1507, 6.9408}
|{-0.771, 0.3219, -0.0327}
{-1.245, 6.1507, 6.9408}
|{-0.7401, 0.0961, -0.0039}
{-2.1476, 6.1746, 7.1228}
|{-0.7401, 0.0961, -0.0039}
{-2.1476, 6.1746, 7.1228}
|{-0.707, -0.1926, 0.0536}
{-1.3288, 5.6383, 6.6439}
|{-0.707, -0.1926, 0.0536}
{-1.3288, 5.6383, 6.6439}
