{-2.8515, 5.2936, 6.268}
|Stopped!{-2.8515, 5.2936, 6.268}
|{0.0535, 0.0481, 0.8941}
{-1.0702, 5.6336, 9.098}
|{0.0535, 0.0481, 0.8941}
{-1.0702, 5.6336, 9.098}
|{-0.3875, -0.2778, 1.3756}
{-0.1724, 3.0215, 11.0445}
|{-0.3875, -0.2778, 1.3756}
{-0.1724, 3.0215, 11.0445}
|{-0.7177, -0.8541, 1.4256}
{0.6847, 2.8778, 10.5919}
|{-0.7177, -0.8541, 1.4256}
{0.6847, 2.8778, 10.5919}
|{-0.5345, -0.2853, 0.8174}
{0.3759, 3.565, 7.6902}
|{-0.5345, -0.2853, 0.8174}
{0.3759, 3.565, 7.6902}
|{-0.3513, 1.1027, 0.3135}
{-0.3687, 4.1252, 8.9016}
|{-0.3513, 1.1027, 0.3135}
{-0.3687, 4.1252, 8.9016}
|{-0.3513, 1.5544, -0.0167}
{-1.4054, 5.1236, 7.8362}
|{-0.3513, 1.5544, -0.0167}
{-1.4054, 5.1236, 7.8362}
|{-0.0306, 1.1443, -0.0093}
{1.0511, 2.5211, 9.2703}
|{-0.0306, 1.1443, -0.0093}
{1.0511, 2.5211, 9.2703}
|{0.1622, 0.1472, 0.3497}
{0.5076, 1.9513, 7.9176}
|{0.1622, 0.1472, 0.3497}
{0.5076, 1.9513, 7.9176}
|{0.0897, -0.1159, -0.0679}
{-2.6863, 2.7988, 6.1052}
|{0.0897, -0.1159, -0.0679}
{-2.6863, 2.7988, 6.1052}
|{-0.3545, 0.6511, -1.163}
{6.1052, 5.3343, 5.6479}
|{-0.3545, 0.6511, -1.163}
{6.1052, 5.3343, 5.6479}
|{-0.9191, 1.1209, -1.1523}
{-1.3982, 3.0502, 6.8259}
|{-0.9191, 1.1209, -1.1523}
{-1.3982, 3.0502, 6.8259}
|{-0.9968, -0.2203, -0.8743}
{-2.0375, 3.0311, 8.1666}
|{-0.9968, -0.2203, -0.8743}
{-2.0375, 3.0311, 8.1666}
|{-0.543, -0.8105, -0.9137}
{-1.506, 0.4669, 5.6934}
|{-0.543, -0.8105, -0.9137}
{-1.506, 0.4669, 5.6934}
|{0.0024, 0.5776, -0.8647}
{0.3759, 1.2785, 2.648}
|{0.0024, 0.5776, -0.8647}
{0.3759, 1.2785, 2.648}
|{0.5681, 2.0743, -1.0447}
{-1.8675, 3.3902, 2.9928}
|{0.5681, 2.0743, -1.0447}
{-1.8675, 3.3902, 2.9928}
|{0.7193, 2.0114, -1.3537}
{0.8811, 1.3695, -2.1452}
|{0.7193, 2.0114, -1.3537}
{0.8811, 1.3695, -2.1452}
|{1.4267, 2.7422, -1.1182}
{1.0582, -0.4477, -6.0837}
|{1.4267, 2.7422, -1.1182}
{1.0582, -0.4477, -6.0837}
|{1.4373, 4.1537, -1.2503}
{-0.146, -3.1699, -3.948}
|{1.4373, 4.1537, -1.2503}
{-0.146, -3.1699, -3.948}
|{0.2037, 4.3731, -1.6146}
{-1.063, -3.9863, 1.4485}
|{0.2037, 4.3731, -1.6146}
{-1.063, -3.9863, 1.4485}
|{-1.1044, 3.9268, -2.0919}
{-1.7957, -5.4827, 1.3623}
|{-1.1044, 3.9268, -2.0919}
{-1.7957, -5.4827, 1.3623}
|{-1.0096, 3.8586, -2.6149}
{-4.0654, -7.8003, -1.6592}
|{-1.0096, 3.8586, -2.6149}
{-4.0654, -7.8003, -1.6592}
|{-0.232, 4.4072, -3.1518}
{-6.7924, -9.6702, -3.6919}
|{-0.232, 4.4072, -3.1518}
{-6.7924, -9.6702, -3.6919}
|{-0.0168, 4.8599, -3.6312}
{-7.5848, -11.2791, -2.976}
|{-0.0168, 4.8599, -3.6312}
{-7.5848, -11.2791, -2.976}
|{-0.6027, 5.2946, -3.9209}
{-10.7931, -12.7659, -0.51}
|{-0.6027, 5.2946, -3.9209}
{-10.7931, -12.7659, -0.51}
|{-1.3473, 5.6781, -4.4877}
{-15.6174, -14.0348, 0.2394}
|{-1.3473, 5.6781, -4.4877}
{-15.6174, -14.0348, 0.2394}
|{-1.7542, 5.5726, -5.2088}
{-19.6127, -14.6381, 2.2865}
|{-1.7542, 5.5726, -5.2088}
{-19.6127, -14.6381, 2.2865}
|{-2.2858, 4.8653, -5.6957}
{-19.6127, -13.1992, 10.58}
|{-2.2858, 4.8653, -5.6957}
{-19.6127, -13.1992, 10.58}
|{-3.0624, 3.8959, -5.4698}
{-19.6127, -12.6055, 10.9367}
|{-3.0624, 3.8959, -5.4698}
{-19.6127, -12.6055, 10.9367}
|{-3.0038, 2.5089, -4.7795}
{-19.6127, -11.9135, 9.912}
|{-3.0038, 2.5089, -4.7795}
{-19.6127, -11.9135, 9.912}
|{-2.8024, 0.5882, -4.2384}
{-19.417, -11.0205, 10.2113}
|{-2.8024, 0.5882, -4.2384}
{-19.417, -11.0205, 10.2113}
|{-3.0304, -1.2643, -4.1766}
{-19.6127, -8.7867, 11.7962}
|{-3.0304, -1.2643, -4.1766}
{-19.6127, -8.7867, 11.7962}
|{-3.1849, -2.1612, -4.0807}
{-19.6127, -6.7325, 13.8457}
|{-3.1849, -2.1612, -4.0807}
{-19.6127, -6.7325, 13.8457}
|{-2.6714, -1.9013, -3.2551}
{-19.6127, -5.782, 7.8051}
|{-2.6714, -1.9013, -3.2551}
{-19.6127, -5.782, 7.8051}
|{-1.4805, -0.9106, -1.9332}
{-15.8448, -5.3175, -1.7358}
|{-1.4805, -0.9106, -1.9332}
{-15.8448, -5.3175, -1.7358}
|{-0.6453, -0.6464, -1.0628}
{-14.188, -4.6328, -8.1163}
|{-0.6453, -0.6464, -1.0628}
{-14.188, -4.6328, -8.1163}
|{-0.5973, -1.553, -0.7741}
{-14.1904, -4.6064, -6.0047}
|{-0.5973, -1.553, -0.7741}
{-14.1904, -4.6064, -6.0047}
|{-1.5838, -1.5849, -0.4961}
{-9.0309, -7.9583, 3.6559}
|{-1.5838, -1.5849, -0.4961}
{-9.0309, -7.9583, 3.6559}
|{-2.6086, -0.281, 0.0056}
{-6.8115, -7.252, 8.0924}
|{-2.6086, -0.281, 0.0056}
{-6.8115, -7.252, 8.0924}
|{-2.8994, -0.8051, -0.6698}
{-6.5649, -7.4077, 5.4492}
|{-2.8994, -0.8051, -0.6698}
{-6.5649, -7.4077, 5.4492}
|{-1.9524, -1.0161, -0.8253}
{-6.8235, -8.0445, 3.1556}
