{-2.5929, 4.5346, 7.7979}
{2.1572, -3.2825, -0.1652}
|{0.0152, 4.5776, -2.6309}
{2.1572, -3.2825, -0.1652}
|{-0.5739, 4.2922, -2.714}
{0.747, -4.6471, 1.81}
|{-0.5739, 4.2922, -2.714}
{0.747, -4.6471, 1.81}
|{-1.5902, 3.3718, -3.1582}
{-2.1548, -5.4133, 2.9161}
|{-1.5902, 3.3718, -3.1582}
{-2.1548, -5.4133, 2.9161}
|{-2.1473, 3.082, -3.9902}
{-7.2903, -6.0813, 5.6862}
|{-2.1473, 3.082, -3.9902}
{-7.2903, -6.0813, 5.6862}
|{-2.3412, 3.458, -4.6421}
{-10.987, -5.1236, 8.8897}
|{-2.3412, 3.458, -4.6421}
{-10.987, -5.1236, 8.8897}
|{-2.1761, 3.4197, -4.7582}
{-10.477, -5.217, 9.7827}
|{-2.1761, 3.4197, -4.7582}
{-10.477, -5.217, 9.7827}
|{-1.3537, 2.7294, -4.2267}
{-12.6342, -5.387, 7.2401}
|{-1.3537, 2.7294, -4.2267}
{-12.6342, -5.387, 7.2401}
|{-0.2629, 2.4929, -4.0999}
{-17.5064, -5.1116, 7.0437}
|{-0.2629, 2.4929, -4.0999}
{-17.5064, -5.1116, 7.0437}
|{0.2442, 2.5323, -4.2799}
{-18.3132, -4.0869, 7.4962}
|{0.2442, 2.5323, -4.2799}
{-18.3132, -4.0869, 7.4962}
|{0.4956, 2.87, -3.9145}
{-15.7754, -4.3622, 5.5522}
|{0.4956, 2.87, -3.9145}
{-15.7754, -4.3622, 5.5522}
|{1.1145, 3.4708, -3.2115}
{-14.1904, -4.6711, 0.6584}
|{1.1145, 3.4708, -3.2115}
{-14.1904, -4.6711, 0.6584}
|{1.7835, 4.0162, -2.7992}
{-14.0683, -5.7796, -1.2594}
|{1.7835, 4.0162, -2.7992}
{-14.0683, -5.7796, -1.2594}
|{1.6046, 3.9779, -2.6916}
{-15.8305, -3.6057, -0.3017}
|{1.6046, 3.9779, -2.6916}
{-15.8305, -3.6057, -0.3017}
|{0.8653, 3.963, -2.6895}
{-18.6604, -4.0869, -3.0311}
|{0.8653, 3.963, -2.6895}
{-18.6604, -4.0869, -3.0311}
|{0.2772, 3.409, -2.6874}
{-19.6127, -1.7047, -1.3719}
|{0.2772, 3.409, -2.6874}
{-19.6127, -1.7047, -1.3719}
|{-1.2514, 0.7629, -2.4019}
{-19.6127, -4.5442, 0.6081}
|{-1.2514, 0.7629, -2.4019}
{-19.6127, -4.5442, 0.6081}
|{-2.403, -0.7039, -1.1981}
{-12.0357, -7.7931, 2.3703}
|{-2.403, -0.7039, -1.1981}
{-12.0357, -7.7931, 2.3703}
|{-2.9335, -0.0254, 0.4147}
{-7.2305, -9.4547, 3.201}
|{-2.9335, -0.0254, 0.4147}
{-7.2305, -9.4547, 3.201}
|{-3.1295, 0.4551, 0.7886}
{-7.774, -9.5768, 4.2138}
|{-3.1295, 0.4551, 0.7886}
{-7.774, -9.5768, 4.2138}
|{-3.1423, 0.0524, 0.4104}
{-5.3439, -10.07, 4.6759}
|{-3.1423, 0.0524, 0.4104}
{-5.3439, -10.07, 4.6759}
|{-3.0283, -0.1244, 0.2741}
{-3.0598, -10.5273, 4.9105}
|{-3.0283, -0.1244, 0.2741}
{-3.0598, -10.5273, 4.9105}
|{-2.9654, -0.085, 0.0823}
{-3.8954, -10.1514, 4.2904}
|{-2.9654, -0.085, 0.0823}
{-3.8954, -10.1514, 4.2904}
|{-2.8237, 0.1536, -0.5068}
{-2.8467, -11.1235, 3.5027}
|{-2.8237, 0.1536, -0.5068}
{-2.8467, -11.1235, 3.5027}
|{-2.6991, 0.2314, -1.2386}
{-6.4428, -10.0126, 4.4556}
|{-2.6991, 0.2314, -1.2386}
{-6.4428, -10.0126, 4.4556}
|{-2.8855, -0.3023, -2.24}
{-12.0309, -8.8538, 4.4436}
|{-2.8855, -0.3023, -2.24}
{-12.0309, -8.8538, 4.4436}
|{-3.2499, -1.0384, -2.6799}
{-8.4467, -10.6087, 6.268}
|{-3.2499, -1.0384, -2.6799}
{-8.4467, -10.6087, 6.268}
|{-3.6887, -1.8214, -2.8077}
{-12.062, -9.098, 9.0573}
|{-3.6887, -1.8214, -2.8077}
{-12.062, -9.098, 9.0573}
|{-3.5769, -2.2081, -2.616}
{-7.9033, -14.9566, 2.739}
|{-3.5769, -2.2081, -2.616}
{-7.9033, -14.9566, 2.739}
|{-2.7726, -2.762, -2.1111}
{-18.646, -5.0182, 5.4588}
|{-2.7726, -2.762, -2.1111}
{-18.646, -5.0182, 5.4588}
|{-2.6235, -3.4566, -1.8266}
{-4.537, -12.9861, 10.5632}
|{-2.6235, -3.4566, -1.8266}
{-4.537, -12.9861, 10.5632}
|{-3.0261, -3.6153, -1.6221}
{-4.707, -10.8386, 14.6214}
|{-3.0261, -3.6153, -1.6221}
{-4.707, -10.8386, 14.6214}
|{-3.1114, -5.2239, -1.8362}
{-6.7445, -12.9502, 9.6989}
|{-3.1114, -5.2239, -1.8362}
{-6.7445, -12.9502, 9.6989}
|{-1.7319, -4.5517, -2.2655}
{-3.6559, -9.426, 10.6518}
|{-1.7319, -4.5517, -2.2655}
{-3.6559, -9.426, 10.6518}
|{-0.7433, -4.475, -1.8415}
{-3.6775, -9.6223, 6.2704}
|{-0.7433, -4.475, -1.8415}
{-3.6775, -9.6223, 6.2704}
|{-0.2788, -4.541, -1.9992}
{-5.6479, -5.3798, 6.3231}
|{-0.2788, -4.541, -1.9992}
{-5.6479, -5.3798, 6.3231}
|{-0.2852, -3.5951, -1.3366}
{3.2681, -6.3949, 2.3248}
|{-0.2852, -3.5951, -1.3366}
{3.2681, -6.3949, 2.3248}
|{-0.2469, -1.2259, -1.0383}
{-4.6663, -6.9049, 0.8523}
|{-0.2469, -1.2259, -1.0383}
{-4.6663, -6.9049, 0.8523}
|{0.2826, -2.2635, -2.0152}
{-1.7789, -5.8131, 5.8466}
|{0.2826, -2.2635, -2.0152}
{-1.7789, -5.8131, 5.8466}
|{0.1611, -2.1069, -2.2953}
{-4.3191, -5.77, 0.9122}
|{0.1611, -2.1069, -2.2953}
{-4.3191, -5.77, 0.9122}
|{0.4818, -1.0139, -2.746}
{-2.0423, -2.7725, 10.4818}
|{0.4818, -1.0139, -2.746}
{-2.0423, -2.7725, 10.4818}
|{1.1891, -0.3098, -3.1124}
{-8.4348, 2.4612, 0.2897}
|{1.1891, -0.3098, -3.1124}
{-8.4348, 2.4612, 0.2897}
|{1.4682, 0.0066, -2.779}
{-6.0789, 2.8299, 1.5826}
|{1.4682, 0.0066, -2.779}
{-6.0789, 2.8299, 1.5826}
|{0.4914, 0.193, -1.3473}
{-11.0014, 0.4334, 4.8459}
|{0.4914, 0.193, -1.3473}
{-11.0014, 0.4334, 4.8459}
|{-0.0732, -0.0541, -0.5792}
{-7.3047, -2.1332, 3.292}
|{-0.0732, -0.0541, -0.5792}
{-7.3047, -2.1332, 3.292}
|{-0.0093, 0.5382, 0.4147}
{-6.2465, -3.644, -0.4357}
|{-0.0093, 0.5382, 0.4147}
{-6.2465, -3.644, -0.4357}
|{0.0429, 1.4735, 1.0858}
{-5.7102, -6.6846, 0.6632}
|{0.0429, 1.4735, 1.0858}
{-5.7102, -6.6846, 0.6632}
|{-0.5089, 1.4415, 1.6184}
{-2.8323, -10.1131, 2.2266}
|{-0.5089, 1.4415, 1.6184}
{-2.8323, -10.1131, 2.2266}
|{-1.1779, 0.845, 2.0967}
{-1.1492, -14.9302, 5.8442}
|{-1.1779, 0.845, 2.0967}
{-1.1492, -14.9302, 5.8442}
|{-1.588, 0.6276, 2.1479}
{-0.7685, -18.5766, 6.0597}
|{-1.588, 0.6276, 2.1479}
{-0.7685, -18.5766, 6.0597}
|{-1.1843, 0.7746, 1.53}
{-3.9576, -12.7659, 0.079}
|{-1.1843, 0.7746, 1.53}
{-3.9576, -12.7659, 0.079}
|{-0.265, 0.911, 0.8973}
{-4.3766, -11.0133, 0.5794}
|{-0.265, 0.911, 0.8973}
{-4.3766, -11.0133, 0.5794}
|{0.1398, 0.878, 0.6735}
{-7.2161, -12.2583, 1.5275}
|{0.1398, 0.878, 0.6735}
{-7.2161, -12.2583, 1.5275}
|{0.3827, 0.6223, 0.2474}
{-10.6662, -11.2192, 3.0406}
|{0.3827, 0.6223, 0.2474}
{-10.6662, -11.2192, 3.0406}
|{0.6064, 0.9568, 0.3263}
{-8.6143, -10.8386, 3.8618}
|{0.6064, 0.9568, 0.3263}
{-8.6143, -10.8386, 3.8618}
|{0.5617, 1.2253, 1.726}
{-6.9623, -9.9814, 4.5466}
|{0.5617, 1.2253, 1.726}
{-6.9623, -9.9814, 4.5466}
|{0.2261, 1.1049, 2.4792}
{-7.8123, -9.675, 4.0247}
|{0.2261, 1.1049, 2.4792}
{-7.8123, -9.675, 4.0247}
|{0.1611, 0.5552, 2.0531}
{-4.1228, -7.3406, 3.4117}
|{0.1611, 0.5552, 2.0531}
{-4.1228, -7.3406, 3.4117}
|{0.4051, 0.0844, 1.4544}
{1.5826, -5.7964, 0.8092}
|{0.4051, 0.0844, 1.4544}
{1.5826, -5.7964, 0.8092}
|{0.8695, -0.0413, 1.0815}
{6.9887, -3.4692, -0.7781}
|{0.8695, -0.0413, 1.0815}
{6.9887, -3.4692, -0.7781}
|{0.9452, -0.3045, 0.2943}
{0.7709, -5.1643, 2.5211}
|{0.9452, -0.3045, 0.2943}
{0.7709, -5.1643, 2.5211}
|{0.5627, -0.6922, -0.6612}
{-1.6592, -5.8442, 0.9625}
|{0.5627, -0.6922, -0.6612}
{-1.6592, -5.8442, 0.9625}
|{0.4764, -0.1894, -0.8668}
{-3.7828, -6.4715, 1.6831}
|{0.4764, -0.1894, -0.8668}
{-3.7828, -6.4715, 1.6831}
|{0.5052, -0.1745, -0.6996}
{-3.644, -6.1914, 1.7095}
|{0.5052, -0.1745, -0.6996}
{-3.644, -6.1914, 1.7095}
|{0.2836, -0.5804, -0.6751}
{-2.6049, -7.7309, 1.1588}
|{0.2836, -0.5804, -0.6751}
{-2.6049, -7.7309, 1.1588}
|{-0.0583, -0.5154, -0.6666}
{-2.7869, -9.2943, 1.6305}
|{-0.0583, -0.5154, -0.6666}
{-2.7869, -9.2943, 1.6305}
|{-0.4205, -0.4291, -0.5962}
{-7.288, -13.2232, 4.8866}
|{-0.4205, -0.4291, -0.5962}
{-7.288, -13.2232, 4.8866}
|{-0.5867, -0.2374, -0.5536}
{-6.3662, -11.2432, 3.2848}
|{-0.5867, -0.2374, -0.5536}
{-6.3662, -11.2432, 3.2848}
|{-0.4077, -0.0829, -0.3214}
{-6.3662, -10.0485, 3.0909}
|{-0.4077, -0.0829, -0.3214}
{-6.3662, -10.0485, 3.0909}
|{-0.2778, -0.167, -0.1914}
{-6.1675, -10.5824, 4.4532}
|{-0.2778, -0.167, -0.1914}
{-6.1675, -10.5824, 4.4532}
|{-0.2064, -0.4568, -0.3342}
{-5.0901, -10.6734, 4.0366}
|{-0.2064, -0.4568, -0.3342}
{-5.0901, -10.6734, 4.0366}
|{-0.134, -0.3322, -0.5994}
{-0.3639, -10.2807, 3.541}
|{-0.134, -0.3322, -0.5994}
{-0.3639, -10.2807, 3.541}
|{-0.0264, -0.7902, -0.7145}
{-0.4286, -10.5608, 4.0989}
|{-0.0264, -0.7902, -0.7145}
{-0.4286, -10.5608, 4.0989}
|{0.2676, -0.6912, -1.1608}
{-4.9752, -9.8785, 5.0111}
|{0.2676, -0.6912, -1.1608}
{-4.9752, -9.8785, 5.0111}
|{0.7129, -0.2022, -1.4442}
{-7.9895, -10.7069, 5.2648}
|{0.7129, -0.2022, -1.4442}
{-7.9895, -10.7069, 5.2648}
|{0.9856, -0.7391, -1.3952}
{-5.9113, -9.2823, 4.2713}
|{0.9856, -0.7391, -1.3952}
{-5.9113, -9.2823, 4.2713}
|{0.959, -1.6222, -1.3739}
{-7.1682, -8.7508, 4.7022}
|{0.959, -1.6222, -1.3739}
{-7.1682, -8.7508, 4.7022}
|{0.8887, -2.1868, -1.2439}
{-6.869, -6.541, 2.9185}
|{0.8887, -2.1868, -1.2439}
{-6.869, -6.541, 2.9185}
|{0.844, -1.9641, -0.7582}
{-3.5338, -6.7181, 3.2489}
|{0.844, -1.9641, -0.7582}
{-3.5338, -6.7181, 3.2489}
|{0.6309, -1.6126, -0.1883}
{-0.4908, -5.679, 2.909}
|{0.6309, -1.6126, -0.1883}
{-0.4908, -5.679, 2.909}
|{0.3486, -1.5668, 0.1068}
{0.4884, -3.0143, 1.3072}
|{0.3486, -1.5668, 0.1068}
{0.4884, -3.0143, 1.3072}
|{0.1079, -1.1162, 0.2421}
{0.079, -5.1284, 3.7876}
|{0.1079, -1.1162, 0.2421}
{0.079, -5.1284, 3.7876}
|{-0.1766, 0.1206, 0.2709}
{-0.8667, -6.1052, 4.6926}
|{-0.1766, 0.1206, 0.2709}
{-0.8667, -6.1052, 4.6926}
|{-0.1393, 1.1709, 0.2549}
{-0.8811, -8.6287, 4.5442}
|{-0.1393, 1.1709, 0.2549}
{-0.8811, -8.6287, 4.5442}
|{0.1153, 1.3254, 0.1558}
{-1.2665, -8.9998, 3.4117}
|{0.1153, 1.3254, 0.1558}
{-1.2665, -8.9998, 3.4117}
|{0.3859, 0.7033, -0.0135}
{-2.047, -11.6262, 2.8252}
|{0.3859, 0.7033, -0.0135}
{-2.047, -11.6262, 2.8252}
|{0.518, 0.5467, -0.0572}
{-2.648, -8.0756, 2.8754}
|{0.518, 0.5467, -0.0572}
{-2.648, -8.0756, 2.8754}
|{0.355, 1.2242, -0.1414}
{-4.0749, -5.0973, 2.6408}
|{0.355, 1.2242, -0.1414}
{-4.0749, -5.0973, 2.6408}
|{-0.0029, 1.6119, -0.1584}
{-3.3016, -6.9767, 1.8148}
|{-0.0029, 1.6119, -0.1584}
{-3.3016, -6.9767, 1.8148}
|{-0.5057, 1.1613, 0.1313}
{-1.98, -9.9407, 4.0223}
|{-0.5057, 1.1613, 0.1313}
{-1.98, -9.9407, 4.0223}
|{-1.098, 0.3059, 0.5894}
{-2.4157, -8.4731, 3.0789}
|{-1.098, 0.3059, 0.5894}
{-2.4157, -8.4731, 3.0789}
|{-1.2962, 0.5637, 0.7907}
{-3.1891, -4.1372, -1.6305}
|{-1.2962, 0.5637, 0.7907}
{-3.1891, -4.1372, -1.6305}
|{-1.3899, 1.5267, 0.7822}
{-4.3215, -14.3628, 4.3551}
|{-1.3899, 1.5267, 0.7822}
{-4.3215, -14.3628, 4.3551}
|{-2.2815, 2.0381, 0.6437}
{-4.3838, -4.5442, 6.62}
|{-2.2815, 2.0381, 0.6437}
{-4.3838, -4.5442, 6.62}
|{-3.1401, 1.4767, 0.3028}
{2.6025, -4.525, -0.1987}
|{-3.1401, 1.4767, 0.3028}
{2.6025, -4.525, -0.1987}
|{-2.7737, 1.1912, 0.4871}
{-2.0662, -9.6319, 1.5155}
|{-2.7737, 1.1912, 0.4871}
{-2.0662, -9.6319, 1.5155}
|{-2.6927, 1.3882, 0.1153}
{-6.5673, -10.1107, -1.0151}
|{-2.6927, 1.3882, 0.1153}
{-6.5673, -10.1107, -1.0151}
|{-2.5777, 1.6151, -0.9829}
{-1.4198, -9.7636, -2.2625}
|{-2.5777, 1.6151, -0.9829}
{-1.4198, -9.7636, -2.2625}
|{-2.6885, 1.3957, -1.3153}
{-4.5179, -11.746, 1.1708}
|{-2.6885, 1.3957, -1.3153}
{-4.5179, -11.746, 1.1708}
|{-2.7705, 0.8961, -2.2389}
{-4.956, -10.1562, 3.2154}
|{-2.7705, 0.8961, -2.2389}
{-4.956, -10.1562, 3.2154}
|{-2.3071, 0.2399, -2.6969}
{-3.9097, -11.8369, -0.6464}
|{-2.3071, 0.2399, -2.6969}
{-3.9097, -11.8369, -0.6464}
|{-1.3324, 0.0577, -2.4637}
{-3.3279, -9.9192, -1.901}
|{-1.3324, 0.0577, -2.4637}
{-3.3279, -9.9192, -1.901}
|{-0.4088, -0.1244, -1.8735}
{-6.5841, -8.2097, -2.3296}
|{-0.4088, -0.1244, -1.8735}
{-6.5841, -8.2097, -2.3296}
|{0.1174, -0.0989, -1.1299}
{-6.2153, -9.5624, -1.1684}
|{0.1174, -0.0989, -1.1299}
{-6.2153, -9.5624, -1.1684}
|{0.3752, 0.1579, -0.314}
{-8.0876, -9.9766, 0.2945}
|{0.3752, 0.1579, -0.314}
{-8.0876, -9.9766, 0.2945}
|{0.6554, 0.0034, 0.0248}
{-4.051, -8.6095, 1.1684}
|{0.6554, 0.0034, 0.0248}
{-4.051, -8.6095, 1.1684}
|{0.9036, 0.1451, 0.6512}
{-2.3583, -6.3997, 2.1931}
|{0.9036, 0.1451, 0.6512}
{-2.3583, -6.3997, 2.1931}
|{0.893, 0.3986, 0.9697}
{8.9519, -9.845, -0.8571}
|{0.893, 0.3986, 0.9697}
{8.9519, -9.845, -0.8571}
|{0.9654, 0.2814, 0.6927}
{7.027, -16.611, -0.8068}
|{0.9654, 0.2814, 0.6927}
{7.027, -16.611, -0.8068}
|{0.9526, 0.1557, -0.6964}
{-1.3647, -15.4258, -1.6712}
|{0.9526, 0.1557, -0.6964}
{-1.3647, -15.4258, -1.6712}
|{0.5052, 0.6734, -2.1004}
{-0.8021, -11.145, -1.3527}
|{0.5052, 0.6734, -2.1004}
{-0.8021, -11.145, -1.3527}
|{0.1366, 0.4679, -1.7702}
{0.158, -8.8107, 0.1628}
|{0.1366, 0.4679, -1.7702}
{0.158, -8.8107, 0.1628}
|{0.1345, 0.1099, -0.739}
{-0.419, -9.1171, -2.3272}
|{0.1345, 0.1099, -0.739}
{-0.419, -9.1171, -2.3272}
|{0.5915, 0.9366, -0.037}
{-0.747, -10.7308, -0.261}
|{0.5915, 0.9366, -0.037}
{-0.747, -10.7308, -0.261}
|{0.5979, 0.8972, 0.3401}
{-0.2227, -5.3056, -0.5698}
|{0.5979, 0.8972, 0.3401}
{-0.2227, -5.3056, -0.5698}
|{-0.5654, 0.0034, 0.8877}
{0.1676, -5.1811, -0.1844}
|{-0.5654, 0.0034, 0.8877}
{0.1676, -5.1811, -0.1844}
|{-0.3193, -0.7689, 1.1902}
{-0.9385, -8.4204, -0.6512}
|{-0.3193, -0.7689, 1.1902}
{-0.9385, -8.4204, -0.6512}
|{0.1292, -0.8296, 1.0624}
{-1.6281, -8.9112, 0.5842}
|{0.1292, -0.8296, 1.0624}
{-1.6281, -8.9112, 0.5842}
|{0.3699, -0.7434, 0.3241}
{-0.4022, -7.5944, 0.5938}
|{0.3699, -0.7434, 0.3241}
{-0.4022, -7.5944, 0.5938}
|{0.6448, -0.5527, -0.0679}
{-1.482, -11.0229, -0.0311}
|{0.6448, -0.5527, -0.0679}
{-1.482, -11.0229, -0.0311}
|{0.6916, -0.3396, 0.1505}
{-3.5721, -13.9845, -0.6943}
|{0.6916, -0.3396, 0.1505}
{-3.5721, -13.9845, -0.6943}
|{0.2346, -0.6059, 0.4956}
{-3.2825, -13.9007, 0.905}
|{0.2346, -0.6059, 0.4956}
{-3.2825, -13.9007, 0.905}
|{-0.3438, -0.7529, 0.6714}
{-1.3312, -9.2632, 0.6991}
|{-0.3438, -0.7529, 0.6714}
{-1.3312, -9.2632, 0.6991}
|{-0.396, -0.2043, 0.7705}
{-3.6607, -9.9, 1.731}
|{-0.396, -0.2043, 0.7705}
{-3.6607, -9.9, 1.731}
|{-0.0391, -0.0158, 0.7183}
{0.1772, -2.8683, -0.9984}
|{-0.0391, -0.0158, 0.7183}
{0.1772, -2.8683, -0.9984}
|{-0.3704, 0.0907, -0.3278}
{-0.1891, -5.035, 0.9864}
|{-0.3704, 0.0907, -0.3278}
{-0.1891, -5.035, 0.9864}
|{-0.575, -0.3418, -0.5717}
{0.1437, -4.5346, 3.1484}
|{-0.575, -0.3418, -0.5717}
{0.1437, -4.5346, 3.1484}
|{-0.379, -0.4994, -1.0373}
{-7.7979, -14.5113, 0.814}
|{-0.379, -0.4994, -1.0373}
{-7.7979, -14.5113, 0.814}
|{0.355, -0.4472, -1.6818}
{-1.2234, -16.0292, -1.1564}
|{0.355, -0.4472, -1.6818}
{-1.2234, -16.0292, -1.1564}
|{0.9718, -0.6422, -1.5891}
{-3.6607, -14.4753, 1.1827}
|{0.9718, -0.6422, -1.5891}
{-3.6607, -14.4753, 1.1827}
|{0.6522, -0.0733, -1.5145}
{-1.7119, -14.0995, 0.7781}
|{0.6522, -0.0733, -1.5145}
{-1.7119, -14.0995, 0.7781}
|{0.1579, 0.4785, -0.984}
{-1.2737, -12.0883, 0.747}
|{0.1579, 0.4785, -0.984}
{-1.2737, -12.0883, 0.747}
|{-0.1158, 0.5989, -0.3512}
{-2.1739, -12.2751, 0.5602}
|{-0.1158, 0.5989, -0.3512}
{-2.1739, -12.2751, 0.5602}
|{-0.2682, 0.7065, 0.0078}
{-1.7119, -10.8242, 1.3312}
|{-0.2682, 0.7065, 0.0078}
{-1.7119, -10.8242, 1.3312}
|{-0.1712, 0.7523, 0.3263}
{-0.9098, -9.9575, 2.15}
|{-0.1712, 0.7523, 0.3263}
{-0.9098, -9.9575, 2.15}
|{0.1675, 0.8194, 0.828}
{-0.6847, -6.4835, 2.1021}
|{0.1675, 0.8194, 0.828}
{-0.6847, -6.4835, 2.1021}
|{0.6469, 0.9941, 1.2861}
{-1.3838, -4.4772, -0.1245}
|{0.6469, 0.9941, 1.2861}
{-1.3838, -4.4772, -0.1245}
|{1.1614, 0.8758, 1.2786}
{-2.3894, -9.0405, 0.5483}
|{1.1614, 0.8758, 1.2786}
{-2.3894, -9.0405, 0.5483}
|{0.8876, 0.4114, 0.7396}
{-2.5211, -10.4363, -0.3448}
|{0.8876, 0.4114, 0.7396}
{-2.5211, -10.4363, -0.3448}
|{0.4349, 0.1483, 0.4754}
{-2.2913, -10.1706, -0.4262}
|{0.4349, 0.1483, 0.4754}
{-2.2913, -10.1706, -0.4262}
|{0.4477, 0.1334, 0.322}
{-1.2163, -9.7396, 0.2466}
|{0.4477, 0.1334, 0.322}
{-1.2163, -9.7396, 0.2466}
|{0.4594, 0.226, 0.2006}
{-1.6951, -9.1842, 0.723}
|{0.4594, 0.226, 0.2006}
{-1.6951, -9.1842, 0.723}
|{0.3646, 0.4018, 0.1143}
{-1.8842, -8.9615, 1.3623}
|{0.3646, 0.4018, 0.1143}
{-1.8842, -8.9615, 1.3623}
|{0.2634, 0.5605, 0.093}
{-2.1213, -8.6957, 1.6017}
|{0.2634, 0.5605, 0.093}
{-2.1213, -8.6957, 1.6017}
|{0.208, 0.5744, 0.0962}
{-2.2601, -8.5593, 1.5299}
|{0.208, 0.5744, 0.0962}
{-2.2601, -8.5593, 1.5299}
|{0.1633, 0.4828, 0.1004}
{-2.2338, -8.6335, 1.5802}
|{0.1633, 0.4828, 0.1004}
{-2.2338, -8.6335, 1.5802}
|{0.1142, 0.339, 0.0727}
{-1.9178, -8.7149, 1.5227}
|{0.1142, 0.339, 0.0727}
{-1.9178, -8.7149, 1.5227}
|{0.0706, 0.1994, 0.0078}
{-2.2098, -8.7987, 1.6807}
|{0.0706, 0.1994, 0.0078}
