{-4.039, 7.1587, 7.9823}
|Stopped!{-4.039, 7.1587, 7.9823}
|{-0.2394, -0.1829, 0.2788}
{-3.2394, 6.6343, 10.2472}
|{-0.2394, -0.1829, 0.2788}
{-3.2394, 6.6343, 10.2472}
|{-0.4577, -0.1264, 0.0444}
{-4.604, 4.5155, 7.4124}
|{-0.4577, -0.1264, 0.0444}
{-4.604, 4.5155, 7.4124}
|{-0.2521, 0.3849, -0.3252}
{-6.8019, 3.5051, 3.7182}
|{-0.2521, 0.3849, -0.3252}
{-6.8019, 3.5051, 3.7182}
|{0.0472, 0.3871, -0.1974}
{-5.2481, 4.2497, 3.8451}
|{0.0472, 0.3871, -0.1974}
{-5.2481, 4.2497, 3.8451}
|{0.0174, -0.5397, 0.5227}
{-3.8762, 5.6072, 6.6918}
|{0.0174, -0.5397, 0.5227}
{-3.8762, 5.6072, 6.6918}
|{-0.3224, -1.0585, 1.0383}
{-3.5506, 4.7597, 7.8338}
|{-0.3224, -1.0585, 1.0383}
{-3.5506, 4.7597, 7.8338}
|{-0.6133, -0.7261, 0.9947}
{-1.4581, 5.466, 8.0421}
|{-0.6133, -0.7261, 0.9947}
{-1.4581, 5.466, 8.0421}
|{-0.7358, 0.0068, 0.805}
{-1.5682, 6.0597, 8.6933}
|{-0.7358, 0.0068, 0.805}
{-1.5682, 6.0597, 8.6933}
|{-0.8476, 0.5, 0.5355}
{-2.8084, 4.9919, 7.932}
|{-0.8476, 0.5, 0.5355}
{-2.8084, 4.9919, 7.932}
|{-0.7762, 0.7887, 0.1361}
{-3.9576, 4.3263, 6.438}
|{-0.7762, 0.7887, 0.1361}
{-3.9576, 4.3263, 6.438}
|{-0.5334, 0.6321, -0.0152}
{-3.146, 4.5777, 7.58}
|{-0.5334, 0.6321, -0.0152}
{-3.146, 4.5777, 7.58}
|{-0.4897, 0.1389, 0.0828}
{-1.9106, 4.6711, 9.6606}
|{-0.4897, 0.1389, 0.0828}
{-1.9106, 4.6711, 9.6606}
|{-0.6442, -0.0604, 0.102}
{-2.648, 3.6631, 8.5042}
|{-0.6442, -0.0604, 0.102}
{-2.648, 3.6631, 8.5042}
|{-0.5909, 0.0131, -0.0557}
{-3.3567, 3.5721, 7.1491}
|{-0.5909, 0.0131, -0.0557}
{-3.3567, 3.5721, 7.1491}
|{-0.4141, -0.1552, -0.077}
{-2.5355, 3.7014, 7.2065}
|{-0.4141, -0.1552, -0.077}
{-2.5355, 3.7014, 7.2065}
|{-0.4332, -0.4321, 0.0295}
{1.5275, 4.628, 9.4643}
|{-0.4332, -0.4321, 0.0295}
{1.5275, 4.628, 9.4643}
|{-0.5738, -0.5664, -0.0099}
{-1.3168, 3.4213, 8.3677}
|{-0.5738, -0.5664, -0.0099}
{-1.3168, 3.4213, 8.3677}
|{-0.528, -0.2617, -0.4115}
{-2.6767, 3.3974, 8.0996}
|{-0.528, -0.2617, -0.4115}
{-2.6767, 3.3974, 8.0996}
|{-0.5749, -0.1818, -0.5074}
{-2.2338, 2.4517, 9.4236}
|{-0.5749, -0.1818, -0.5074}
{-2.2338, 2.4517, 9.4236}
|{-0.7624, -0.315, -0.3923}
{-1.8555, 2.6432, 9.4643}
|{-0.7624, -0.315, -0.3923}
{-1.8555, 2.6432, 9.4643}
|{-0.6537, -0.5621, -0.3305}
{-1.2186, 2.7007, 9.5313}
|{-0.6537, -0.5621, -0.3305}
{-1.2186, 2.7007, 9.5313}
|{-0.6186, -0.691, -0.2847}
{-0.4501, 1.8747, 8.6072}
|{-0.6186, -0.691, -0.2847}
{-0.4501, 1.8747, 8.6072}
|{-0.6484, -0.7709, -0.3689}
{-1.5107, 2.0494, 10.1778}
|{-0.6484, -0.7709, -0.3689}
{-1.5107, 2.0494, 10.1778}
|{-0.8742, -0.5866, -0.5915}
{-2.2601, 1.8411, 10.9223}
|{-0.8742, -0.5866, -0.5915}
{-2.2601, 1.8411, 10.9223}
|{-0.9691, -0.2287, -0.6949}
