{0.1484, 5.0015, 8.6024}
|Stopped!{0.1484, 5.0015, 8.6024}
|{0.1462, 0.1749, 0.371}
{0.2059, 4.8435, 8.3079}
|{0.1462, 0.1749, 0.371}
{0.2059, 4.8435, 8.3079}
|{0.1984, 0.1834, 0.4914}
{-3.213, 3.1987, 5.9879}
|{0.1984, 0.1834, 0.4914}
{-3.213, 3.1987, 5.9879}
|{0.1388, 0.2324, 0.6011}
{1.2091, 5.0159, 6.1699}
|{0.1388, 0.2324, 0.6011}
{1.2091, 5.0159, 6.1699}
|{-0.3534, 1.2199, 0.9665}
{2.7869, 4.4819, 8.9639}
|{-0.3534, 1.2199, 0.9665}
{2.7869, 4.4819, 8.9639}
|{-0.7433, 1.58, 0.9676}
{0.668, 2.9592, 9.2296}
|{-0.7433, 1.58, 0.9676}
{0.668, 2.9592, 9.2296}
|{-1.0128, 1.6833, -0.1414}
{-2.8683, 3.1771, 8.3606}
|{-1.0128, 1.6833, -0.1414}
{-2.8683, 3.1771, 8.3606}
|{-1.244, 1.9816, -1.2141}
{-2.7581, 3.2394, 8.8466}
|{-1.244, 1.9816, -1.2141}
{-2.7581, 3.2394, 8.8466}
|{-1.1204, 1.0037, -1.2077}
{-1.7837, 3.5027, 9.5481}
|{-1.1204, 1.0037, -1.2077}
{-1.7837, 3.5027, 9.5481}
|{-0.7635, -0.4206, -0.6506}
{-1.8268, 3.96, 10.137}
|{-0.7635, -0.4206, -0.6506}
{-1.8268, 3.96, 10.137}
|{-0.3289, -1.4933, -0.2799}
{-0.5531, 4.0749, 9.2656}
|{-0.3289, -1.4933, -0.2799}
{-0.5531, 4.0749, 9.2656}
|{-0.0828, -1.5167, 0.0674}
{-0.3472, 3.9768, 8.667}
|{-0.0828, -1.5167, 0.0674}
{-0.3472, 3.9768, 8.667}
|{-0.1361, -0.8989, 0.1846}
{-0.917, 3.881, 8.8777}
|{-0.1361, -0.8989, 0.1846}
{-0.917, 3.881, 8.8777}
|{-0.2735, -0.427, 0.0994}
{-1.166, 3.6512, 9.5217}
|{-0.2735, -0.427, 0.0994}
{-1.166, 3.6512, 9.5217}
|{-0.3481, -0.1724, 0.0994}
{-1.3168, 3.3375, 9.2632}
|{-0.3481, -0.1724, 0.0994}
{-1.3168, 3.3375, 9.2632}
|{-0.2746, 0.1035, 0.1942}
{-1.2713, 3.1005, 8.8322}
