{0.2346, 3.371, 12.0764}
{-2.8036, -19.6133, 1.8675}
|{-0.3156, 0.3824, -1.1287}
{-2.8036, -19.6133, 1.8675}
|{-1.2232, 0.8554, -1.8978}
{-0.6488, -18.3659, -1.2953}
|{-1.2232, 0.8554, -1.8978}
{-0.6488, -18.3659, -1.2953}
|{-0.9281, 0.5848, -2.7788}
{8.1116, -8.9974, -2.4325}
|{-0.9281, 0.5848, -2.7788}
{8.1116, -8.9974, -2.4325}
|{-0.8131, 1.2229, 0.7622}
{-1.834, -2.1739, 1.913}
|{-0.8131, 1.2229, 0.7622}
{-1.834, -2.1739, 1.913}
|{-0.4243, 0.3249, -0.5481}
{-2.3631, -3.62, -4.6471}
|{-0.4243, 0.3249, -0.5481}
{-2.3631, -3.62, -4.6471}
|{0.3193, 0.179, 0.0687}
{0.8475, -8.6095, 0.2131}
|{0.3193, 0.179, 0.0687}
{0.8475, -8.6095, 0.2131}
|{0.0668, 0.1758, 0.3851}
{1.3216, -11.7268, -0.6297}
|{0.0668, 0.1758, 0.3851}
{1.3216, -11.7268, -0.6297}
|{0.2255, 0.327, 0.4266}
{0.182, -12.0141, -0.5794}
|{0.2255, 0.327, 0.4266}
{0.182, -12.0141, -0.5794}
|{0.0977, 0.5507, 0.3393}
{-0.7398, -10.7356, -1.6424}
|{0.0977, 0.5507, 0.3393}
{-0.7398, -10.7356, -1.6424}
|{0.151, 0.8756, 0.2253}
{-1.336, -9.675, -1.9704}
|{0.151, 0.8756, 0.2253}
{-1.336, -9.675, -1.9704}
|{0.0466, 0.7787, 0.1624}
{-1.8124, -8.9878, -1.6305}
|{0.0466, 0.7787, 0.1624}
{-1.8124, -8.9878, -1.6305}
|{-0.0046, 0.6029, 0.1464}
{-1.9465, -8.6383, -1.3503}
|{-0.0046, 0.6029, 0.1464}
{-1.9465, -8.6383, -1.3503}
|{0.0871, 0.5433, 0.1699}
{-1.7645, -9.1482, -1.6281}
|{0.0871, 0.5433, 0.1699}
{-1.7645, -9.1482, -1.6281}
|{0.1989, 0.5784, 0.2061}
{-1.5275, -9.4858, -1.901}
|{0.1989, 0.5784, 0.2061}
{-1.5275, -9.4858, -1.901}
|{0.2159, 0.5902, 0.2242}
{-1.5874, -9.7995, -2.2146}
|{0.2159, 0.5902, 0.2242}
{-1.5874, -9.7995, -2.2146}
|{0.151, 0.5433, 0.1859}
{-1.889, -9.8258, -2.241}
|{0.151, 0.5433, 0.1859}
{-1.889, -9.8258, -2.241}
|{0.0636, 0.3792, 0.0708}
{-2.4995, -9.7324, -1.9273}
|{0.0636, 0.3792, 0.0708}
{-2.4995, -9.7324, -1.9273}
|{0.0242, 0.1917, -0.0165}
{-2.557, -9.3254, -1.7502}
|{0.0242, 0.1917, -0.0165}
{-2.557, -9.3254, -1.7502}
|{0.038, 0.0586, -0.04}
{-2.6073, -8.9567, -1.6352}
|{0.038, 0.0586, -0.04}
{-2.6073, -8.9567, -1.6352}
|{0.0594, -0.0277, -0.0442}
{-2.7414, -9.0884, -1.8962}
|{0.0594, -0.0277, -0.0442}
{-2.7414, -9.0884, -1.8962}
|{0.0679, -0.1417, -0.0613}
{-2.3679, -9.2751, -1.9178}
|{0.0679, -0.1417, -0.0613}
{-2.3679, -9.2751, -1.9178}
|{0.0349, -0.2929, -0.1039}
{-1.6209, -9.3302, -1.7478}
|{0.0349, -0.2929, -0.1039}
{-1.6209, -9.3302, -1.7478}
|{-0.0386, -0.3899, -0.1412}
{-1.0175, -9.4595, -1.4724}
|{-0.0386, -0.3899, -0.1412}
{-1.0175, -9.4595, -1.4724}
|{-0.0791, -0.4133, -0.1412}
{-0.4166, -9.505, -1.4126}
|{-0.0791, -0.4133, -0.1412}
{-0.4166, -9.505, -1.4126}
|{-0.0781, -0.4005, -0.1156}
{-0.1413, -9.5696, -1.7214}
|{-0.0781, -0.4005, -0.1156}
{-0.1413, -9.5696, -1.7214}
|{-0.0568, -0.3483, -0.0762}
{-0.2873, -9.6151, -1.7478}
|{-0.0568, -0.3483, -0.0762}
{-0.2873, -9.6151, -1.7478}
|{-0.0397, -0.2525, -0.0336}
{-0.5531, -9.7133, -1.4676}
|{-0.0397, -0.2525, -0.0336}
{-0.5531, -9.7133, -1.4676}
|{-0.0472, -0.1513, 0.0016}
{-0.6536, -9.754, -1.1157}
|{-0.0472, -0.1513, 0.0016}
{-0.6536, -9.754, -1.1157}
|{-0.0482, -0.0863, 0.0154}
{-0.6991, -9.7324, -1.0654}
|{-0.0482, -0.0863, 0.0154}
{-0.6991, -9.7324, -1.0654}
|{-0.0355, -0.0692, 0.0165}
{-0.6704, -9.651, -1.1851}
|{-0.0355, -0.0692, 0.0165}
{-0.6704, -9.651, -1.1851}
|{-0.0269, -0.0756, 0.0026}
{-0.6632, -9.6965, -1.415}
|{-0.0269, -0.0756, 0.0026}
{-0.6632, -9.6965, -1.415}
|{-0.0152, -0.0756, -0.0165}
{-0.7087, -9.675, -1.4605}
|{-0.0152, -0.0756, -0.0165}
{-0.7087, -9.675, -1.4605}
|{-0.0078, -0.0639, -0.0336}
{-0.7015, -9.7947, -1.2594}
|{-0.0078, -0.0639, -0.0336}
{-0.7015, -9.7947, -1.2594}
|{0.0082, -0.0383, -0.0304}
{-0.6728, -9.7492, -1.2977}
|{0.0082, -0.0383, -0.0304}
{-0.6728, -9.7492, -1.2977}
|{0.0402, -0.0043, -0.0315}
{-0.8595, -9.6295, -1.3862}
|{0.0402, -0.0043, -0.0315}
{-0.8595, -9.6295, -1.3862}
|{0.053, 0.0138, -0.0347}
{-0.735, -9.4834, -1.3503}
|{0.053, 0.0138, -0.0347}
{-0.735, -9.4834, -1.3503}
|{0.0466, 0.0032, -0.0496}
{-0.7135, -9.2392, -1.3384}
|{0.0466, 0.0032, -0.0496}
{-0.7135, -9.2392, -1.3384}
|{0.037, -0.0192, -0.0613}
{-0.9098, -9.5289, -1.4796}
|{0.037, -0.0192, -0.0613}
{-0.9098, -9.5289, -1.4796}
|{0.0285, -0.0543, -0.0592}
{-0.8284, -9.9599, -1.415}
|{0.0285, -0.0543, -0.0592}
{-0.8284, -9.9599, -1.415}
|{0.0242, -0.065, -0.0485}
{-0.6608, -9.9551, -1.4605}
|{0.0242, -0.065, -0.0485}
{-0.6608, -9.9551, -1.4605}
|{0.0285, -0.0298, -0.0517}
{-0.6704, -9.9383, -1.6807}
|{0.0285, -0.0298, -0.0517}
{-0.6704, -9.9383, -1.6807}
|{0.0167, -0.0298, -0.0677}
{-0.9409, -9.7755, -1.8196}
|{0.0167, -0.0298, -0.0677}
{-0.9409, -9.7755, -1.8196}
|{0.005, -0.0202, -0.0474}
{-1.1803, -9.6654, -1.7861}
|{0.005, -0.0202, -0.0474}
{-1.1803, -9.6654, -1.7861}
|{8.0E-4, 0.0138, 0.0101}
{-1.2163, -9.5361, -2.162}
|{8.0E-4, 0.0138, 0.0101}
{-1.2163, -9.5361, -2.162}
|{0.0146, 0.049, 0.0847}
{-1.5778, -9.0884, -2.2051}
|{0.0146, 0.049, 0.0847}
{-1.5778, -9.0884, -2.2051}
|{0.0199, 0.0138, 0.1347}
{-1.7071, -9.0812, -2.5163}
|{0.0199, 0.0138, 0.1347}
{-1.7071, -9.0812, -2.5163}
|{0.0285, -0.0149, 0.1901}
{-1.664, -9.2201, -2.9161}
|{0.0285, -0.0149, 0.1901}
{-1.664, -9.2201, -2.9161}
|{-0.0056, -0.0479, 0.2359}
{-1.889, -9.2464, -2.6887}
|{-0.0056, -0.0479, 0.2359}
{-1.889, -9.2464, -2.6887}
|{-0.045, -0.0927, 0.2626}
{-2.0877, -9.4547, -2.3176}
|{-0.045, -0.0927, 0.2626}
{-2.0877, -9.4547, -2.3176}
|{-0.0791, -0.131, 0.2828}
{-2.0423, -9.5481, -2.3487}
|{-0.0791, -0.131, 0.2828}
{-2.0423, -9.5481, -2.3487}
|{-0.1004, -0.1459, 0.303}
{-1.9824, -9.2153, -2.2601}
|{-0.1004, -0.1459, 0.303}
{-1.9824, -9.2153, -2.2601}
|{-0.1335, -0.1811, 0.3211}
{-1.5706, -8.8346, -2.1117}
|{-0.1335, -0.1811, 0.3211}
{-1.5706, -8.8346, -2.1117}
|{-0.1686, -0.1886, 0.3765}
{-1.1133, -8.6119, -1.9393}
|{-0.1686, -0.1886, 0.3765}
{-1.1133, -8.6119, -1.9393}
|{-0.1558, -0.2333, 0.4223}
{-1.5155, -8.5281, -2.2146}
|{-0.1558, -0.2333, 0.4223}
{-1.5155, -8.5281, -2.2146}
|{-0.1185, -0.2663, 0.4405}
{-2.2697, -8.9591, -2.648}
|{-0.1185, -0.2663, 0.4405}
{-2.2697, -8.9591, -2.648}
|{-0.11, -0.2258, 0.4522}
{-2.8276, -9.4906, -3.3878}
|{-0.11, -0.2258, 0.4522}
{-2.8276, -9.4906, -3.3878}
|{-0.2943, -0.0607, 0.5299}
{-2.9856, -9.6295, -3.2465}
|{-0.2943, -0.0607, 0.5299}
{-2.9856, -9.6295, -3.2465}
|{-0.6299, 0.0075, 0.6247}
{-3.1292, -9.9862, -2.7031}
|{-0.6299, 0.0075, 0.6247}
{-3.1292, -9.9862, -2.7031}
|{-0.8237, -0.016, 0.6578}
{-3.0047, -10.3022, -2.4421}
|{-0.8237, -0.016, 0.6578}
{-3.0047, -10.3022, -2.4421}
|{-0.8813, 0.0032, 0.6258}
{-2.7485, -10.6518, -0.9888}
|{-0.8813, 0.0032, 0.6258}
{-2.7485, -10.6518, -0.9888}
|{-0.8632, 0.2258, 0.5257}
{-2.2075, -10.9678, -0.2897}
|{-0.8632, 0.2258, 0.5257}
{-2.2075, -10.9678, -0.2897}
|{-0.5692, -0.0554, 0.3712}
{-1.968, -9.8282, -0.6129}
|{-0.5692, -0.0554, 0.3712}
{-1.968, -9.8282, -0.6129}
|{-0.2464, -0.3121, 0.2082}
{-2.1213, -8.7053, -2.0063}
|{-0.2464, -0.3121, 0.2082}
{-2.1213, -8.7053, -2.0063}
|{-0.0472, -0.6562, 0.0708}
{-2.4373, -7.4795, -3.0981}
|{-0.0472, -0.6562, 0.0708}
{-2.4373, -7.4795, -3.0981}
|{-0.1164, -0.7979, 0.009}
{-2.9305, -7.1251, -2.5139}
|{-0.1164, -0.7979, 0.009}
{-2.9305, -7.1251, -2.5139}
|{-0.207, -0.6029, 0.0261}
{-2.5977, -7.4962, -2.6217}
|{-0.207, -0.6029, 0.0261}
{-2.5977, -7.4962, -2.6217}
|{-0.2016, -0.3047, 0.0793}
{-2.2458, -7.9009, -2.2314}
|{-0.2016, -0.3047, 0.0793}
{-2.2458, -7.9009, -2.2314}
|{-0.2283, -0.2312, 0.0697}
{-2.2841, -8.3869, -2.1524}
|{-0.2283, -0.2312, 0.0697}
{-2.2841, -8.3869, -2.1524}
|{-0.1835, -0.1811, 0.0335}
{-2.2075, -9.2895, -2.636}
|{-0.1835, -0.1811, 0.0335}
{-2.2075, -9.2895, -2.636}
|{-0.1324, -0.131, -0.0325}
{-2.4134, -9.5672, -2.9305}
|{-0.1324, -0.131, -0.0325}
{-2.4134, -9.5672, -2.9305}
|{-0.1047, -0.1289, -0.1508}
{-2.8132, -9.0668, -2.6049}
|{-0.1047, -0.1289, -0.1508}
{-2.8132, -9.0668, -2.6049}
|{-0.0738, -0.163, -0.252}
{-3.1603, -8.4874, -2.6049}
|{-0.0738, -0.163, -0.252}
{-3.1603, -8.4874, -2.6049}
|{0.038, -0.1641, -0.2829}
{-3.2753, -8.2289, -2.976}
|{0.038, -0.1641, -0.2829}
{-3.2753, -8.2289, -2.976}
|{0.0966, -0.0991, -0.2445}
{-3.395, -8.3414, -3.1268}
|{0.0966, -0.0991, -0.2445}
{-3.395, -8.3414, -3.1268}
|{0.0998, 0.0011, -0.2328}
{-3.5027, -8.1499, -2.8204}
|{0.0998, 0.0011, -0.2328}
{-3.5027, -8.1499, -2.8204}
|{0.0902, 0.0202, -0.2275}
{-3.2872, -7.9224, -2.5666}
|{0.0902, 0.0202, -0.2275}
{-3.2872, -7.9224, -2.5666}
|{0.0988, 0.0234, -0.2381}
{-3.0287, -8.7101, -2.873}
|{0.0988, 0.0234, -0.2381}
{-3.0287, -8.7101, -2.873}
|{0.0988, 0.0426, -0.2765}
{-3.2896, -9.347, -3.1723}
|{0.0988, 0.0426, -0.2765}
{-3.2896, -9.347, -3.1723}
|{0.0562, 0.0927, -0.3553}
{-3.8786, -9.584, -2.9281}
|{0.0562, 0.0927, -0.3553}
{-3.8786, -9.584, -2.9281}
|{-0.0429, 0.1087, -0.4203}
{-4.4412, -9.4427, -2.3822}
|{-0.0429, 0.1087, -0.4203}
{-4.4412, -9.4427, -2.3822}
|{-0.0067, -0.0234, -0.4213}
{-4.1348, -9.3829, -2.6959}
|{-0.0067, -0.0234, -0.4213}
{-4.1348, -9.3829, -2.6959}
|{0.0817, -0.0554, -0.3596}
{-4.1659, -9.8186, -3.2465}
|{0.0817, -0.0554, -0.3596}
{-4.1659, -9.8186, -3.2465}
|{0.1627, -0.0597, -0.3042}
{-4.8267, -10.0748, -3.213}
|{0.1627, -0.0597, -0.3042}
{-4.8267, -10.0748, -3.213}
|{0.1893, -0.081, -0.2328}
{-4.3598, -11.382, -2.2266}
|{0.1893, -0.081, -0.2328}
{-4.3598, -11.382, -2.2266}
|{0.1499, -0.1257, -0.1252}
{-4.2353, -13.2447, -1.3431}
|{0.1499, -0.1257, -0.1252}
{-4.2353, -13.2447, -1.3431}
|{0.1893, -0.1065, -0.0112}
{-2.0734, -13.4339, -1.3168}
|{0.1893, -0.1065, -0.0112}
{-2.0734, -13.4339, -1.3168}
|{0.2383, -0.1513, 0.0942}
{-0.8068, -11.236, -1.8435}
|{0.2383, -0.1513, 0.0942}
{-0.8068, -11.236, -1.8435}
|{0.3928, -0.3803, -0.0219}
{-0.7853, -8.7412, -2.5355}
|{0.3928, -0.3803, -0.0219}
{-0.7853, -8.7412, -2.5355}
|{0.363, -0.2812, -0.1625}
{-0.2897, -7.1395, -2.6169}
|{0.363, -0.2812, -0.1625}
{-0.2897, -7.1395, -2.6169}
|{0.2681, -0.1119, -0.1987}
{-0.486, -6.7157, -2.6552}
|{0.2681, -0.1119, -0.1987}
{-0.486, -6.7157, -2.6552}
|{0.2884, -0.032, -0.1955}
{-0.8619, -7.3478, -2.4972}
|{0.2884, -0.032, -0.1955}
{-0.8619, -7.3478, -2.4972}
|{0.3108, 0.1023, -0.1412}
{-0.8691, -8.3677, -1.6041}
|{0.3108, 0.1023, -0.1412}
{-0.8691, -8.3677, -1.6041}
|{0.3395, 0.0895, -0.04}
{-0.8859, -9.584, -0.7183}
|{0.3395, 0.0895, -0.04}
{-0.8859, -9.584, -0.7183}
|{0.3427, 0.0937, 0.0261}
{-0.4932, -10.7931, -0.5986}
|{0.3427, 0.0937, 0.0261}
{-0.4932, -10.7931, -0.5986}
|{0.1393, 0.3313, -0.0751}
{-0.3304, -10.3908, 0.9074}
|{0.1393, 0.3313, -0.0751}
{-0.3304, -10.3908, 0.9074}
|{0.151, 0.3302, -0.1881}
{-1.1396, -9.4739, -1.1516}
|{0.151, 0.3302, -0.1881}
{-1.1396, -9.4739, -1.1516}
|{0.3992, 0.0767, -0.3074}
{-2.0087, -7.7333, -2.7749}
|{0.3992, 0.0767, -0.3074}
{-2.0087, -7.7333, -2.7749}
|{0.2692, 0.1747, -0.2157}
{-1.0056, -8.0996, -2.9784}
|{0.2692, 0.1747, -0.2157}
{-1.0056, -8.0996, -2.9784}
|{0.0466, 0.4474, 0.0335}
{0.158, -8.6, -3.96}
|{0.0466, 0.4474, 0.0335}
{0.158, -8.6, -3.96}
|{-0.2442, 0.7851, 0.1219}
{0.2969, -9.5624, -3.45}
|{-0.2442, 0.7851, 0.1219}
{0.2969, -9.5624, -3.45}
|{-0.5138, 0.8426, 0.074}
{0.0192, -10.8409, -0.9122}
|{-0.5138, 0.8426, 0.074}
{0.0192, -10.8409, -0.9122}
|{-0.583, 0.9076, -0.0357}
{0.4429, -11.6023, 1.0654}
|{-0.583, 0.9076, -0.0357}
{0.4429, -11.6023, 1.0654}
